"","city","metric","region","metro_size","display_title","Season","seasonal_average","lq_rank"
"79","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_10",1.12387762690079,6
"80","El Paso","downtown","Southwest","medium","El Paso, TX","Season_11",1.12240905449216,6
"81","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_6",1.12153846153846,8
"82","Columbus","downtown","Midwest","large","Columbus, OH","Season_9",1.12153278462065,13
"83","Bakersfield","city","Pacific","medium","Bakersfield, CA","Season_3",1.11375,3
"84","Honolulu","relative","Pacific","medium","Honolulu, HI","Season_2",1.112,4
"85","Columbus","relative","Midwest","large","Columbus, OH","Season_4",1.11,5
"86","Honolulu","relative","Pacific","medium","Honolulu, HI","Season_1",1.10555555555556,4
"87","Orlando","city","Southeast","medium","Orlando, FL","Season_6",1.10090909090909,9
"88","Albuquerque","relative","Southwest","medium","Albuquerque, NM","Season_8",1.1007726915539,12
"89","Fresno","city","Pacific","medium","Fresno, CA","Season_3",1.09428571428571,4
"90","Mississauga","city","Canada","medium","Mississauga, ON","Season_8",1.09386588648822,13
"91","Salt Lake City","downtown","Southwest","medium","Salt Lake City, UT","Season_7",1.09166666666667,10
"92","Sacramento","city","Pacific","medium","Sacramento, CA","Season_5",1.09125,6
"93","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_7",1.09076923076923,11
"94","Jacksonville","city","Southeast","large","Jacksonville, FL","Season_3",1.08714285714286,5
"95","Washington DC","city","Northeast","large","Washington DC","Season_1",1.086875,5
"96","Halifax","city","Canada","medium","Halifax, NS","Season_9",1.08610864969464,14
"97","Columbus","downtown","Midwest","large","Columbus, OH","Season_12",1.08530470187358,7
"98","Fresno","city","Pacific","medium","Fresno, CA","Season_2",1.085,5
"99","Colorado Springs","city","Southwest","medium","Colorado Springs, CO","Season_5",1.08333333333333,7
"100","Fresno","downtown","Pacific","medium","Fresno, CA","Season_9",1.07993389719628,15
"101","Colorado Springs","city","Southwest","medium","Colorado Springs, CO","Season_6",1.07818181818182,10
"102","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_5",1.077,8
"103","Sacramento","city","Pacific","medium","Sacramento, CA","Season_6",1.07555555555556,11
"104","Jacksonville","city","Southeast","large","Jacksonville, FL","Season_4",1.07545454545455,6
"105","Sacramento","city","Pacific","medium","Sacramento, CA","Season_9",1.07544513362833,16
"106","Mississauga","city","Canada","medium","Mississauga, ON","Season_2",1.07454545454545,6
"107","Jacksonville","city","Southeast","large","Jacksonville, FL","Season_7",1.074,12
"108","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_8",1.07389219902438,14
"109","Albuquerque","city","Southwest","medium","Albuquerque, NM","Season_5",1.07272727272727,9
"110","Washington DC","city","Northeast","large","Washington DC","Season_2",1.0725,7
"111","El Paso","downtown","Southwest","medium","El Paso, TX","Season_13",1.07124023665228,7
"112","Jacksonville","city","Southeast","large","Jacksonville, FL","Season_9",1.0693132745164,17
"113","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_8",1.06546946191967,15
"114","Sacramento","city","Pacific","medium","Sacramento, CA","Season_4",1.06428571428571,7
"115","Mississauga","city","Canada","medium","Mississauga, ON","Season_5",1.06375,10
"116","Halifax","city","Canada","medium","Halifax, NS","Season_7",1.06333333333333,13
"117","Washington DC","city","Northeast","large","Washington DC","Season_3",1.063125,6
"118","El Paso","downtown","Southwest","medium","El Paso, TX","Season_12",1.06029553922449,8
"119","Colorado Springs","city","Southwest","medium","Colorado Springs, CO","Season_8",1.05853982851947,16
"120","El Paso","city","Southwest","medium","El Paso, TX","Season_8",1.05821802769182,17
"121","Orlando","city","Southeast","medium","Orlando, FL","Season_9",1.05819546114718,18
"122","Bakersfield","city","Pacific","medium","Bakersfield, CA","Season_1",1.05555555555556,6
"123","El Paso","city","Southwest","medium","El Paso, TX","Season_7",1.055,14
"124","Colorado Springs","city","Southwest","medium","Colorado Springs, CO","Season_9",1.05383099825301,19
"125","Sacramento","city","Pacific","medium","Sacramento, CA","Season_8",1.05146209303237,18
"126","Colorado Springs","city","Southwest","medium","Colorado Springs, CO","Season_7",1.04888888888889,15
"127","San Diego","city","Pacific","large","San Diego, CA","Season_6",1.04833333333333,12
"128","Columbus","downtown","Midwest","large","Columbus, OH","Season_8",1.04629600598957,19
"129","Tucson","city","Southwest","medium","Tucson, AZ","Season_9",1.04469957396045,20
"130","Jacksonville","city","Southeast","large","Jacksonville, FL","Season_2",1.04375,8
"131","Jacksonville","city","Southeast","large","Jacksonville, FL","Season_8",1.0426964302245,20
"132","Jacksonville","city","Southeast","large","Jacksonville, FL","Season_6",1.04111111111111,13
"133","Halifax","city","Canada","medium","Halifax, NS","Season_4",1.04,8
"134","Tucson","city","Southwest","medium","Tucson, AZ","Season_6",1.04,14
"135","Fort Worth","city","Southwest","large","Fort Worth, TX","Season_5",1.039,11
"136","San Diego","city","Pacific","large","San Diego, CA","Season_7",1.038,16
"137","El Paso","city","Southwest","medium","El Paso, TX","Season_6",1.035,15
"138","Fresno","downtown","Pacific","medium","Fresno, CA","Season_8",1.03386943306583,21
"139","Calgary","city","Canada","large","Calgary, AB","Season_7",1.03181818181818,17
"140","San Diego","city","Pacific","large","San Diego, CA","Season_5",1.03142857142857,12
"141","San Diego","city","Pacific","large","San Diego, CA","Season_8",1.03071204147082,22
"142","Omaha","relative","Midwest","medium","Omaha, NE","Season_9",1.03019620979617,21
"143","Halifax","city","Canada","medium","Halifax, NS","Season_8",1.02936461399009,23
"144","Colorado Springs","city","Southwest","medium","Colorado Springs, CO","Season_3",1.02909090909091,7
"145","Colorado Springs","city","Southwest","medium","Colorado Springs, CO","Season_4",1.02666666666667,9
"146","Las Vegas","city","Southwest","medium","Las Vegas, NV","Season_6",1.02571428571429,16
"147","Washington DC","city","Northeast","large","Washington DC","Season_4",1.025,10
"148","Sacramento","city","Pacific","medium","Sacramento, CA","Season_7",1.02444444444444,18
"149","Albuquerque","city","Southwest","medium","Albuquerque, NM","Season_6",1.02222222222222,17
"150","Fort Worth","city","Southwest","large","Fort Worth, TX","Season_6",1.022,18
"151","Orlando","city","Southeast","medium","Orlando, FL","Season_8",1.0218392788661,24
"152","Fresno","downtown","Pacific","medium","Fresno, CA","Season_7",1.02153846153846,19
"153","Fresno","city","Pacific","medium","Fresno, CA","Season_1",1.02,7
"154","London","city","Canada","medium","London, ON","Season_6",1.019,19
"155","Tucson","city","Southwest","medium","Tucson, AZ","Season_8",1.01816646614134,25
"156","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_3",1.018,8
"157","Halifax","city","Canada","medium","Halifax, NS","Season_5",1.01416666666667,13
"158","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_3",1.01409090909091,9
"159","Jacksonville","city","Southeast","large","Jacksonville, FL","Season_1",1.01363636363636,8
"160","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_11",1.01229064921493,7
"161","San Diego","downtown","Pacific","large","San Diego, CA","Season_11",1.00976175051832,8
"162","Bakersfield","downtown","Pacific","medium","Bakersfield, CA","Season_4",1.00916666666667,11
"163","London","city","Canada","medium","London, ON","Season_3",1.00863636363636,10
"164","Tulsa","city","Southwest","medium","Tulsa, OK","Season_5",1.00666666666667,14
"165","Halifax","city","Canada","medium","Halifax, NS","Season_3",1.00590909090909,11
"166","Wichita","city","Midwest","medium","Wichita, KS","Season_5",1.00571428571429,15
"167","Colorado Springs","city","Southwest","medium","Colorado Springs, CO","Season_2",1.00555555555556,9
"168","San Diego","city","Pacific","large","San Diego, CA","Season_9",1.00402511152685,22
"169","Wichita","city","Midwest","medium","Wichita, KS","Season_6",1.00333333333333,20
"170","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_7",1.00272727272727,20
"171","Orlando","downtown","Southeast","medium","Orlando, FL","Season_9",1.00182060628132,23
"172","Honolulu","relative","Pacific","medium","Honolulu, HI","Season_3",1.00181818181818,12
"173","Columbus","downtown","Midwest","large","Columbus, OH","Season_4",1,12
"174","Kansas City","relative","Midwest","medium","Kansas City, MO","Season_2",1,10
"175","Tucson","city","Southwest","medium","Tucson, AZ","Season_7",1,21
"176","Salt Lake City","city","Southwest","medium","Salt Lake City, UT","Season_9",0.999831873242909,24
"177","Sacramento","city","Pacific","medium","Sacramento, CA","Season_3",0.999444444444444,13
"178","Winnipeg","city","Canada","large","Winnipeg, MB","Season_7",0.997272727272727,22
"179","Fort Worth","city","Southwest","large","Fort Worth, TX","Season_4",0.997142857142857,13
"180","London","city","Canada","medium","London, ON","Season_8",0.994400535311285,26
"181","Orlando","city","Southeast","medium","Orlando, FL","Season_5",0.993846153846154,16
"182","San Diego","city","Pacific","large","San Diego, CA","Season_3",0.990454545454545,14
"183","Honolulu","city","Pacific","medium","Honolulu, HI","Season_6",0.99,21
"184","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_1",0.986666666666667,9
"185","Fort Worth","city","Southwest","large","Fort Worth, TX","Season_2",0.985,11
"186","Tucson","city","Southwest","medium","Tucson, AZ","Season_5",0.984444444444444,17
"187","Omaha","city","Midwest","medium","Omaha, NE","Season_5",0.983,18
"188","Las Vegas","city","Southwest","medium","Las Vegas, NV","Season_5",0.982857142857143,19
"189","Wichita","city","Midwest","medium","Wichita, KS","Season_9",0.982023715060075,25
"190","El Paso","downtown","Southwest","medium","El Paso, TX","Season_7",0.980909090909091,23
"191","Salt Lake City","relative","Southwest","medium","Salt Lake City, UT","Season_6",0.979090909090909,22
"192","San Antonio","city","Southwest","large","San Antonio, TX","Season_6",0.978571428571429,23
"193","Mississauga","city","Canada","medium","Mississauga, ON","Season_1",0.978076923076923,10
"194","Albuquerque","city","Southwest","medium","Albuquerque, NM","Season_4",0.977272727272727,14
"195","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_12",0.976696751335272,9
"196","Sacramento","city","Pacific","medium","Sacramento, CA","Season_2",0.976666666666667,12
"197","Phoenix","city","Southwest","large","Phoenix, AZ","Season_5",0.97625,20
"198","London","city","Canada","medium","London, ON","Season_9",0.974902774776666,26
"199","New York","city","Northeast","large","New York, NY","Season_9",0.974823707053791,27
"200","Denver","city","Southwest","large","Denver, CO","Season_6",0.97375,24
"201","Halifax","city","Canada","medium","Halifax, NS","Season_6",0.972727272727273,25
"202","San Diego","downtown","Pacific","large","San Diego, CA","Season_6",0.971538461538462,26
"203","Washington DC","city","Northeast","large","Washington DC","Season_5",0.971,21
"204","Phoenix","city","Southwest","large","Phoenix, AZ","Season_6",0.968888888888889,27
"205","Houston","relative","Southwest","large","Houston, TX","Season_7",0.965384615384615,24
"206","Wichita","city","Midwest","medium","Wichita, KS","Season_7",0.964285714285714,25
"207","Tampa","city","Southeast","medium","Tampa, FL","Season_6",0.963333333333333,28
"208","Dallas","city","Southwest","large","Dallas, TX","Season_9",0.961930607886068,28
"209","Baltimore","relative","Northeast","medium","Baltimore, MD","Season_9",0.961421819405722,29
"210","Tampa","city","Southeast","medium","Tampa, FL","Season_7",0.961,26
"211","Charlotte","city","Southeast","large","Charlotte, NC","Season_6",0.96,29
"212","Oklahoma City","city","Southwest","medium","Oklahoma City, OK","Season_5",0.958,22
"213","Honolulu","relative","Pacific","medium","Honolulu, HI","Season_4",0.957,15
"214","Wichita","city","Midwest","medium","Wichita, KS","Season_4",0.957,16
"215","Denver","city","Southwest","large","Denver, CO","Season_5",0.956363636363636,23
"216","Oklahoma City","city","Southwest","medium","Oklahoma City, OK","Season_6",0.955,30
"217","Sacramento","city","Pacific","medium","Sacramento, CA","Season_1",0.954583333333333,11
"218","Baltimore","relative","Northeast","medium","Baltimore, MD","Season_8",0.954154042944778,27
"219","Tulsa","city","Southwest","medium","Tulsa, OK","Season_6",0.954,31
"220","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_10",0.953534192814885,7
"221","San Antonio","city","Southwest","large","San Antonio, TX","Season_9",0.952581068902386,30
"222","Wichita","city","Midwest","medium","Wichita, KS","Season_8",0.952343827637571,28
"223","Omaha","city","Midwest","medium","Omaha, NE","Season_6",0.952222222222222,32
"224","Orlando","relative","Southeast","medium","Orlando, FL","Season_9",0.951654974161867,31
"225","Wichita","city","Midwest","medium","Wichita, KS","Season_3",0.9515,15
"226","Omaha","city","Midwest","medium","Omaha, NE","Season_4",0.95125,17
"227","Phoenix","city","Southwest","large","Phoenix, AZ","Season_4",0.950909090909091,18
"228","Phoenix","city","Southwest","large","Phoenix, AZ","Season_8",0.949594243556666,29
"229","Tampa","city","Southeast","medium","Tampa, FL","Season_8",0.948188343572796,30
"230","Charlotte","city","Southeast","large","Charlotte, NC","Season_5",0.948181818181818,24
"231","Honolulu","downtown","Pacific","medium","Honolulu, HI","Season_2",0.948,13
"232","Baltimore","city","Northeast","medium","Baltimore, MD","Season_6",0.947777777777778,33
"233","Oklahoma City","relative","Southwest","medium","Oklahoma City, OK","Season_3",0.946538461538462,16
"234","Albuquerque","city","Southwest","medium","Albuquerque, NM","Season_9",0.946517172716001,32
"235","Omaha","downtown","Midwest","medium","Omaha, NE","Season_11",0.945110549192087,9
"236","Colorado Springs","city","Southwest","medium","Colorado Springs, CO","Season_1",0.945,12
"237","Tampa","city","Southeast","medium","Tampa, FL","Season_4",0.945,19
"238","Fort Worth","city","Southwest","large","Fort Worth, TX","Season_3",0.9435,17
"239","Tampa","city","Southeast","medium","Tampa, FL","Season_9",0.943131752265632,33
"240","Washington DC","downtown","Northeast","large","Washington DC","Season_3",0.942916666666667,18
"241","Honolulu","city","Pacific","medium","Honolulu, HI","Season_5",0.942857142857143,25
"242","Tampa","city","Southeast","medium","Tampa, FL","Season_5",0.9425,26
"243","Baltimore","city","Northeast","medium","Baltimore, MD","Season_7",0.941818181818182,27
"244","Winnipeg","city","Canada","large","Winnipeg, MB","Season_9",0.940843201245007,34
"245","Baltimore","relative","Northeast","medium","Baltimore, MD","Season_7",0.939230769230769,28
"246","Orlando","downtown","Southeast","medium","Orlando, FL","Season_7",0.939230769230769,29
"247","Albuquerque","city","Southwest","medium","Albuquerque, NM","Season_8",0.938939263892957,31
"248","Denver","city","Southwest","large","Denver, CO","Season_4",0.938888888888889,20
"249","Miami","relative","Southeast","medium","Miami, FL","Season_4",0.938333333333333,21
"250","Miami","relative","Southeast","medium","Miami, FL","Season_6",0.938,34
