"","city","normalized_visits_by_total_visits","week","metric","region","metro_size","display_title"
"2521","Memphis",0.55,2020-06-01,"downtown","Southeast","medium","Memphis, TN"
"2522","Louisville",0.37,2020-06-01,"downtown","Midwest","medium","Louisville, KY"
"2523","Baltimore",0.63,2020-06-01,"downtown","Northeast","medium","Baltimore, MD"
"2524","Milwaukee",0.64,2020-06-01,"downtown","Midwest","medium","Milwaukee, WI"
"2525","Albuquerque",0.68,2020-06-01,"downtown","Southwest","medium","Albuquerque, NM"
"2526","Tucson",0.65,2020-06-01,"downtown","Southwest","medium","Tucson, AZ"
"2527","New York",0.2,2020-06-01,"downtown","Northeast","large","New York, NY"
"2528","Los Angeles",0.52,2020-06-01,"downtown","Pacific","large","Los Angeles, CA"
"2529","Chicago",0.14,2020-06-01,"downtown","Midwest","large","Chicago, IL"
"2530","Houston",0.47,2020-06-01,"downtown","Southwest","large","Houston, TX"
"2531","Phoenix",1.01,2020-06-01,"downtown","Southwest","large","Phoenix, AZ"
"2532","Philadelphia",0.28,2020-06-01,"downtown","Northeast","large","Philadelphia, PA"
"2533","San Antonio",0.31,2020-06-01,"downtown","Southwest","large","San Antonio, TX"
"2534","San Diego",0.38,2020-06-01,"downtown","Pacific","large","San Diego, CA"
"2535","Oakland",0.54,2020-06-01,"downtown","Pacific","medium","Oakland, CA"
"2536","Minneapolis",0.31,2020-06-01,"downtown","Midwest","medium","Minneapolis, MN"
"2537","Tulsa",0.54,2020-06-01,"downtown","Southwest","medium","Tulsa, OK"
"2538","Bakersfield",0.88,2020-06-01,"downtown","Pacific","medium","Bakersfield, CA"
"2539","Wichita",0.52,2020-06-01,"downtown","Midwest","medium","Wichita, KS"
"2540","Tampa",0.66,2020-06-01,"downtown","Southeast","medium","Tampa, FL"
"2541","New Orleans",0.23,2020-06-01,"downtown","Southeast","medium","New Orleans, LA"
"2542","Cleveland",0.65,2020-06-01,"downtown","Midwest","medium","Cleveland, OH"
"2543","Dallas",0.35,2020-06-01,"downtown","Southwest","large","Dallas, TX"
"2544","San Jose",0.43,2020-06-01,"downtown","Pacific","large","San Jose, CA"
"2545","Austin",0.44,2020-06-01,"downtown","Southwest","large","Austin, TX"
"2546","Jacksonville",0.48,2020-06-01,"downtown","Southeast","large","Jacksonville, FL"
"2547","Fort Worth",0.48,2020-06-01,"downtown","Southwest","large","Fort Worth, TX"
"2548","Columbus",0.35,2020-06-01,"downtown","Midwest","large","Columbus, OH"
"2549","Indianapolis",0.58,2020-06-01,"downtown","Midwest","large","Indianapolis, IN"
"2550","Charlotte",0.51,2020-06-01,"downtown","Southeast","large","Charlotte, NC"
"2551","San Francisco",0.23,2020-06-01,"downtown","Pacific","large","San Francisco, CA"
"2552","Seattle",0.6,2020-06-01,"downtown","Pacific","large","Seattle, WA"
"2553","Denver",0.31,2020-06-01,"downtown","Southwest","large","Denver, CO"
"2554","Washington DC",0.73,2020-06-01,"downtown","Northeast","large","Washington DC"
"2555","Nashville",0.25,2020-06-01,"downtown","Southeast","large","Nashville, TN"
"2556","Oklahoma City",0.51,2020-06-01,"downtown","Southwest","medium","Oklahoma City, OK"
"2557","El Paso",0.6,2020-06-01,"downtown","Southwest","medium","El Paso, TX"
"2558","Boston",0.21,2020-06-01,"downtown","Northeast","medium","Boston, MA"
"2559","Honolulu",1.01,2020-06-01,"downtown","Pacific","medium","Honolulu, HI"
"2560","Cincinnati",0.29,2020-06-01,"downtown","Midwest","medium","Cincinnati, OH"
"2561","Pittsburgh",0.46,2020-06-01,"downtown","Northeast","medium","Pittsburgh, PA"
"2562","Salt Lake City",0.54,2020-06-01,"downtown","Southwest","medium","Salt Lake City, UT"
"2563","St Louis",0.3,2020-06-01,"downtown","Midwest","medium","St. Louis, MO"
"2564","Orlando",1.9,2020-06-01,"downtown","Southeast","medium","Orlando, FL"
"2565","Toronto",0.28,2020-06-01,"downtown","Canada","large","Toronto, ON"
"2566","Montreal",0.25,2020-06-01,"downtown","Canada","large","Montreal, QC"
"2567","Fresno",0.74,2020-06-01,"downtown","Pacific","medium","Fresno, CA"
"2568","Sacramento",0.47,2020-06-01,"downtown","Pacific","medium","Sacramento, CA"
"2569","Kansas City",1.15,2020-06-01,"downtown","Midwest","medium","Kansas City, MO"
"2570","Atlanta",0.43,2020-06-01,"downtown","Southeast","medium","Atlanta, GA"
"2571","Omaha",0.52,2020-06-01,"downtown","Midwest","medium","Omaha, NE"
"2572","Colorado Springs",0.7,2020-06-01,"downtown","Southwest","medium","Colorado Springs, CO"
"2573","Raleigh",0.34,2020-06-01,"downtown","Southeast","medium","Raleigh, NC"
"2574","Miami",0.49,2020-06-01,"downtown","Southeast","medium","Miami, FL"
"2575","Calgary",0.36,2020-06-08,"downtown","Canada","large","Calgary, AB"
"2576","Ottawa",0.34,2020-06-08,"downtown","Canada","large","Ottawa, ON"
"2577","Edmonton",0.48,2020-06-08,"downtown","Canada","large","Edmonton, AB"
"2578","Mississauga",0.69,2020-06-08,"downtown","Canada","medium","Mississauga, ON"
"2579","Winnipeg",0.5,2020-06-08,"downtown","Canada","large","Winnipeg, MB"
"2580","Vancouver",0.35,2020-06-08,"downtown","Canada","medium","Vancouver, BC"
"2581","Quebec",0.27,2020-06-08,"downtown","Canada","medium","Quebec, QC"
"2582","Halifax",0.37,2020-06-08,"downtown","Canada","medium","Halifax, NS"
"2583","London",0.34,2020-06-08,"downtown","Canada","medium","London, ON"
"2584","Portland",0.39,2020-06-08,"downtown","Pacific","medium","Portland, OR"
"2585","Las Vegas",0.67,2020-06-08,"downtown","Southwest","medium","Las Vegas, NV"
"2586","Detroit",0.2,2020-06-08,"downtown","Midwest","medium","Detroit, MI"
"2587","Memphis",0.63,2020-06-08,"downtown","Southeast","medium","Memphis, TN"
"2588","Louisville",0.37,2020-06-08,"downtown","Midwest","medium","Louisville, KY"
"2589","Baltimore",0.56,2020-06-08,"downtown","Northeast","medium","Baltimore, MD"
"2590","Milwaukee",0.56,2020-06-08,"downtown","Midwest","medium","Milwaukee, WI"
"2591","Albuquerque",0.63,2020-06-08,"downtown","Southwest","medium","Albuquerque, NM"
"2592","Tucson",0.6,2020-06-08,"downtown","Southwest","medium","Tucson, AZ"
"2593","New York",0.2,2020-06-08,"downtown","Northeast","large","New York, NY"
"2594","Los Angeles",0.54,2020-06-08,"downtown","Pacific","large","Los Angeles, CA"
"2595","Chicago",0.19,2020-06-08,"downtown","Midwest","large","Chicago, IL"
"2596","Houston",0.41,2020-06-08,"downtown","Southwest","large","Houston, TX"
"2597","Phoenix",0.9,2020-06-08,"downtown","Southwest","large","Phoenix, AZ"
"2598","Philadelphia",0.26,2020-06-08,"downtown","Northeast","large","Philadelphia, PA"
"2599","San Antonio",0.38,2020-06-08,"downtown","Southwest","large","San Antonio, TX"
"2600","San Diego",0.41,2020-06-08,"downtown","Pacific","large","San Diego, CA"
"2601","Oakland",0.45,2020-06-08,"downtown","Pacific","medium","Oakland, CA"
"2602","Minneapolis",0.47,2020-06-08,"downtown","Midwest","medium","Minneapolis, MN"
"2603","Tulsa",0.46,2020-06-08,"downtown","Southwest","medium","Tulsa, OK"
"2604","Bakersfield",1.03,2020-06-08,"downtown","Pacific","medium","Bakersfield, CA"
"2605","Wichita",0.52,2020-06-08,"downtown","Midwest","medium","Wichita, KS"
"2606","Tampa",0.62,2020-06-08,"downtown","Southeast","medium","Tampa, FL"
"2607","New Orleans",0.23,2020-06-08,"downtown","Southeast","medium","New Orleans, LA"
"2608","Cleveland",0.42,2020-06-08,"downtown","Midwest","medium","Cleveland, OH"
"2609","Dallas",0.39,2020-06-08,"downtown","Southwest","large","Dallas, TX"
"2610","San Jose",0.36,2020-06-08,"downtown","Pacific","large","San Jose, CA"
"2611","Austin",0.4,2020-06-08,"downtown","Southwest","large","Austin, TX"
"2612","Jacksonville",0.54,2020-06-08,"downtown","Southeast","large","Jacksonville, FL"
"2613","Fort Worth",0.68,2020-06-08,"downtown","Southwest","large","Fort Worth, TX"
"2614","Columbus",0.31,2020-06-08,"downtown","Midwest","large","Columbus, OH"
"2615","Indianapolis",0.35,2020-06-08,"downtown","Midwest","large","Indianapolis, IN"
"2616","Charlotte",0.41,2020-06-08,"downtown","Southeast","large","Charlotte, NC"
"2617","San Francisco",0.22,2020-06-08,"downtown","Pacific","large","San Francisco, CA"
"2618","Seattle",0.43,2020-06-08,"downtown","Pacific","large","Seattle, WA"
"2619","Denver",0.38,2020-06-08,"downtown","Southwest","large","Denver, CO"
"2620","Washington DC",0.51,2020-06-08,"downtown","Northeast","large","Washington DC"
"2621","Nashville",0.21,2020-06-08,"downtown","Southeast","large","Nashville, TN"
"2622","Oklahoma City",0.49,2020-06-08,"downtown","Southwest","medium","Oklahoma City, OK"
"2623","El Paso",0.75,2020-06-08,"downtown","Southwest","medium","El Paso, TX"
"2624","Boston",0.2,2020-06-08,"downtown","Northeast","medium","Boston, MA"
"2625","Honolulu",0.93,2020-06-08,"downtown","Pacific","medium","Honolulu, HI"
"2626","Cincinnati",0.4,2020-06-08,"downtown","Midwest","medium","Cincinnati, OH"
"2627","Pittsburgh",0.41,2020-06-08,"downtown","Northeast","medium","Pittsburgh, PA"
"2628","Salt Lake City",0.59,2020-06-08,"downtown","Southwest","medium","Salt Lake City, UT"
"2629","St Louis",0.36,2020-06-08,"downtown","Midwest","medium","St. Louis, MO"
"2630","Orlando",1.49,2020-06-08,"downtown","Southeast","medium","Orlando, FL"
"2631","Toronto",0.32,2020-06-08,"downtown","Canada","large","Toronto, ON"
"2632","Montreal",0.25,2020-06-08,"downtown","Canada","large","Montreal, QC"
"2633","Fresno",0.76,2020-06-08,"downtown","Pacific","medium","Fresno, CA"
"2634","Sacramento",0.39,2020-06-08,"downtown","Pacific","medium","Sacramento, CA"
"2635","Kansas City",0.92,2020-06-08,"downtown","Midwest","medium","Kansas City, MO"
"2636","Atlanta",0.32,2020-06-08,"downtown","Southeast","medium","Atlanta, GA"
"2637","Omaha",0.51,2020-06-08,"downtown","Midwest","medium","Omaha, NE"
"2638","Colorado Springs",0.65,2020-06-08,"downtown","Southwest","medium","Colorado Springs, CO"
"2639","Raleigh",0.25,2020-06-08,"downtown","Southeast","medium","Raleigh, NC"
"2640","Miami",0.54,2020-06-08,"downtown","Southeast","medium","Miami, FL"
"2641","Calgary",0.38,2020-06-15,"downtown","Canada","large","Calgary, AB"
"2642","Ottawa",0.35,2020-06-15,"downtown","Canada","large","Ottawa, ON"
"2643","Edmonton",0.52,2020-06-15,"downtown","Canada","large","Edmonton, AB"
"2644","Mississauga",0.71,2020-06-15,"downtown","Canada","medium","Mississauga, ON"
"2645","Winnipeg",0.52,2020-06-15,"downtown","Canada","large","Winnipeg, MB"
"2646","Vancouver",0.37,2020-06-15,"downtown","Canada","medium","Vancouver, BC"
"2647","Quebec",0.3,2020-06-15,"downtown","Canada","medium","Quebec, QC"
"2648","Halifax",0.38,2020-06-15,"downtown","Canada","medium","Halifax, NS"
"2649","London",0.33,2020-06-15,"downtown","Canada","medium","London, ON"
"2650","Portland",0.42,2020-06-15,"downtown","Pacific","medium","Portland, OR"
"2651","Las Vegas",0.7,2020-06-15,"downtown","Southwest","medium","Las Vegas, NV"
"2652","Detroit",0.24,2020-06-15,"downtown","Midwest","medium","Detroit, MI"
"2653","Memphis",0.52,2020-06-15,"downtown","Southeast","medium","Memphis, TN"
"2654","Louisville",0.31,2020-06-15,"downtown","Midwest","medium","Louisville, KY"
"2655","Baltimore",0.6,2020-06-15,"downtown","Northeast","medium","Baltimore, MD"
"2656","Milwaukee",0.56,2020-06-15,"downtown","Midwest","medium","Milwaukee, WI"
"2657","Albuquerque",0.64,2020-06-15,"downtown","Southwest","medium","Albuquerque, NM"
"2658","Tucson",0.57,2020-06-15,"downtown","Southwest","medium","Tucson, AZ"
"2659","New York",0.22,2020-06-15,"downtown","Northeast","large","New York, NY"
"2660","Los Angeles",0.52,2020-06-15,"downtown","Pacific","large","Los Angeles, CA"
"2661","Chicago",0.21,2020-06-15,"downtown","Midwest","large","Chicago, IL"
"2662","Houston",0.35,2020-06-15,"downtown","Southwest","large","Houston, TX"
"2663","Phoenix",0.62,2020-06-15,"downtown","Southwest","large","Phoenix, AZ"
"2664","Philadelphia",0.29,2020-06-15,"downtown","Northeast","large","Philadelphia, PA"
"2665","San Antonio",0.35,2020-06-15,"downtown","Southwest","large","San Antonio, TX"
"2666","San Diego",0.44,2020-06-15,"downtown","Pacific","large","San Diego, CA"
"2667","Oakland",0.47,2020-06-15,"downtown","Pacific","medium","Oakland, CA"
"2668","Minneapolis",0.34,2020-06-15,"downtown","Midwest","medium","Minneapolis, MN"
"2669","Tulsa",0.65,2020-06-15,"downtown","Southwest","medium","Tulsa, OK"
"2670","Bakersfield",0.94,2020-06-15,"downtown","Pacific","medium","Bakersfield, CA"
"2671","Wichita",0.71,2020-06-15,"downtown","Midwest","medium","Wichita, KS"
"2672","Tampa",0.68,2020-06-15,"downtown","Southeast","medium","Tampa, FL"
"2673","New Orleans",0.27,2020-06-15,"downtown","Southeast","medium","New Orleans, LA"
"2674","Cleveland",0.34,2020-06-15,"downtown","Midwest","medium","Cleveland, OH"
"2675","Dallas",0.48,2020-06-15,"downtown","Southwest","large","Dallas, TX"
"2676","San Jose",0.35,2020-06-15,"downtown","Pacific","large","San Jose, CA"
"2677","Austin",0.36,2020-06-15,"downtown","Southwest","large","Austin, TX"
"2678","Jacksonville",0.54,2020-06-15,"downtown","Southeast","large","Jacksonville, FL"
"2679","Fort Worth",0.59,2020-06-15,"downtown","Southwest","large","Fort Worth, TX"
"2680","Columbus",0.26,2020-06-15,"downtown","Midwest","large","Columbus, OH"
"2681","Indianapolis",0.31,2020-06-15,"downtown","Midwest","large","Indianapolis, IN"
"2682","Charlotte",0.38,2020-06-15,"downtown","Southeast","large","Charlotte, NC"
"2683","San Francisco",0.22,2020-06-15,"downtown","Pacific","large","San Francisco, CA"
"2684","Seattle",0.33,2020-06-15,"downtown","Pacific","large","Seattle, WA"
"2685","Denver",0.33,2020-06-15,"downtown","Southwest","large","Denver, CO"
"2686","Washington DC",0.61,2020-06-15,"downtown","Northeast","large","Washington DC"
"2687","Nashville",0.35,2020-06-15,"downtown","Southeast","large","Nashville, TN"
"2688","Oklahoma City",0.4,2020-06-15,"downtown","Southwest","medium","Oklahoma City, OK"
"2689","El Paso",0.62,2020-06-15,"downtown","Southwest","medium","El Paso, TX"
"2690","Boston",0.22,2020-06-15,"downtown","Northeast","medium","Boston, MA"
"2691","Honolulu",1,2020-06-15,"downtown","Pacific","medium","Honolulu, HI"
"2692","Cincinnati",0.35,2020-06-15,"downtown","Midwest","medium","Cincinnati, OH"
"2693","Pittsburgh",0.39,2020-06-15,"downtown","Northeast","medium","Pittsburgh, PA"
"2694","Salt Lake City",0.6,2020-06-15,"downtown","Southwest","medium","Salt Lake City, UT"
"2695","St Louis",0.27,2020-06-15,"downtown","Midwest","medium","St. Louis, MO"
"2696","Orlando",1.04,2020-06-15,"downtown","Southeast","medium","Orlando, FL"
"2697","Toronto",0.29,2020-06-15,"downtown","Canada","large","Toronto, ON"
"2698","Montreal",0.27,2020-06-15,"downtown","Canada","large","Montreal, QC"
"2699","Fresno",0.78,2020-06-15,"downtown","Pacific","medium","Fresno, CA"
"2700","Sacramento",0.41,2020-06-15,"downtown","Pacific","medium","Sacramento, CA"
"2701","Kansas City",0.72,2020-06-15,"downtown","Midwest","medium","Kansas City, MO"
"2702","Atlanta",0.28,2020-06-15,"downtown","Southeast","medium","Atlanta, GA"
"2703","Omaha",0.22,2020-06-15,"downtown","Midwest","medium","Omaha, NE"
"2704","Colorado Springs",0.75,2020-06-15,"downtown","Southwest","medium","Colorado Springs, CO"
"2705","Raleigh",0.26,2020-06-15,"downtown","Southeast","medium","Raleigh, NC"
"2706","Miami",0.54,2020-06-15,"downtown","Southeast","medium","Miami, FL"
"2707","Calgary",0.4,2020-06-22,"downtown","Canada","large","Calgary, AB"
"2708","Ottawa",0.34,2020-06-22,"downtown","Canada","large","Ottawa, ON"
"2709","Edmonton",0.46,2020-06-22,"downtown","Canada","large","Edmonton, AB"
"2710","Mississauga",0.79,2020-06-22,"downtown","Canada","medium","Mississauga, ON"
"2711","Winnipeg",0.49,2020-06-22,"downtown","Canada","large","Winnipeg, MB"
"2712","Vancouver",0.36,2020-06-22,"downtown","Canada","medium","Vancouver, BC"
"2713","Quebec",0.27,2020-06-22,"downtown","Canada","medium","Quebec, QC"
"2714","Halifax",0.49,2020-06-22,"downtown","Canada","medium","Halifax, NS"
"2715","London",0.35,2020-06-22,"downtown","Canada","medium","London, ON"
"2716","Portland",0.31,2020-06-22,"downtown","Pacific","medium","Portland, OR"
"2717","Las Vegas",0.71,2020-06-22,"downtown","Southwest","medium","Las Vegas, NV"
"2718","Detroit",0.22,2020-06-22,"downtown","Midwest","medium","Detroit, MI"
"2719","Memphis",0.57,2020-06-22,"downtown","Southeast","medium","Memphis, TN"
"2720","Louisville",0.33,2020-06-22,"downtown","Midwest","medium","Louisville, KY"
"2721","Baltimore",0.67,2020-06-22,"downtown","Northeast","medium","Baltimore, MD"
"2722","Milwaukee",0.58,2020-06-22,"downtown","Midwest","medium","Milwaukee, WI"
"2723","Albuquerque",0.59,2020-06-22,"downtown","Southwest","medium","Albuquerque, NM"
"2724","Tucson",0.55,2020-06-22,"downtown","Southwest","medium","Tucson, AZ"
"2725","New York",0.22,2020-06-22,"downtown","Northeast","large","New York, NY"
"2726","Los Angeles",0.51,2020-06-22,"downtown","Pacific","large","Los Angeles, CA"
"2727","Chicago",0.22,2020-06-22,"downtown","Midwest","large","Chicago, IL"
"2728","Houston",0.36,2020-06-22,"downtown","Southwest","large","Houston, TX"
"2729","Phoenix",0.59,2020-06-22,"downtown","Southwest","large","Phoenix, AZ"
"2730","Philadelphia",0.27,2020-06-22,"downtown","Northeast","large","Philadelphia, PA"
"2731","San Antonio",0.34,2020-06-22,"downtown","Southwest","large","San Antonio, TX"
"2732","San Diego",0.46,2020-06-22,"downtown","Pacific","large","San Diego, CA"
"2733","Oakland",0.46,2020-06-22,"downtown","Pacific","medium","Oakland, CA"
"2734","Minneapolis",0.29,2020-06-22,"downtown","Midwest","medium","Minneapolis, MN"
"2735","Tulsa",0.44,2020-06-22,"downtown","Southwest","medium","Tulsa, OK"
"2736","Bakersfield",0.91,2020-06-22,"downtown","Pacific","medium","Bakersfield, CA"
"2737","Wichita",0.71,2020-06-22,"downtown","Midwest","medium","Wichita, KS"
"2738","Tampa",0.64,2020-06-22,"downtown","Southeast","medium","Tampa, FL"
"2739","New Orleans",0.31,2020-06-22,"downtown","Southeast","medium","New Orleans, LA"
"2740","Cleveland",0.43,2020-06-22,"downtown","Midwest","medium","Cleveland, OH"
"2741","Dallas",0.35,2020-06-22,"downtown","Southwest","large","Dallas, TX"
"2742","San Jose",0.4,2020-06-22,"downtown","Pacific","large","San Jose, CA"
"2743","Austin",0.37,2020-06-22,"downtown","Southwest","large","Austin, TX"
"2744","Jacksonville",0.52,2020-06-22,"downtown","Southeast","large","Jacksonville, FL"
"2745","Fort Worth",0.57,2020-06-22,"downtown","Southwest","large","Fort Worth, TX"
"2746","Columbus",0.23,2020-06-22,"downtown","Midwest","large","Columbus, OH"
"2747","Indianapolis",0.37,2020-06-22,"downtown","Midwest","large","Indianapolis, IN"
"2748","Charlotte",0.49,2020-06-22,"downtown","Southeast","large","Charlotte, NC"
"2749","San Francisco",0.23,2020-06-22,"downtown","Pacific","large","San Francisco, CA"
"2750","Seattle",0.44,2020-06-22,"downtown","Pacific","large","Seattle, WA"
"2751","Denver",0.4,2020-06-22,"downtown","Southwest","large","Denver, CO"
"2752","Washington DC",0.66,2020-06-22,"downtown","Northeast","large","Washington DC"
"2753","Nashville",0.34,2020-06-22,"downtown","Southeast","large","Nashville, TN"
"2754","Oklahoma City",0.41,2020-06-22,"downtown","Southwest","medium","Oklahoma City, OK"
