"","city","normalized_visits_by_total_visits","week","metric","region","metro_size","display_title"
"7280","Los Angeles",0.56,2020-10-26,"downtown","Pacific","large","Los Angeles, CA"
"7281","Chicago",0.26,2020-10-26,"downtown","Midwest","large","Chicago, IL"
"7282","Houston",0.4,2020-10-26,"downtown","Southwest","large","Houston, TX"
"7283","Phoenix",0.56,2020-10-26,"downtown","Southwest","large","Phoenix, AZ"
"7284","Philadelphia",0.36,2020-10-26,"downtown","Northeast","large","Philadelphia, PA"
"7285","San Antonio",0.43,2020-10-26,"downtown","Southwest","large","San Antonio, TX"
"7286","San Diego",0.62,2020-10-26,"downtown","Pacific","large","San Diego, CA"
"7287","Oakland",0.55,2020-10-26,"downtown","Pacific","medium","Oakland, CA"
"7288","Minneapolis",0.52,2020-10-26,"downtown","Midwest","medium","Minneapolis, MN"
"7289","Tulsa",0.44,2020-10-26,"downtown","Southwest","medium","Tulsa, OK"
"7290","Bakersfield",0.97,2020-10-26,"downtown","Pacific","medium","Bakersfield, CA"
"7291","Wichita",0.57,2020-10-26,"downtown","Midwest","medium","Wichita, KS"
"7292","Tampa",0.6,2020-10-26,"downtown","Southeast","medium","Tampa, FL"
"7293","New Orleans",0.39,2020-10-26,"downtown","Southeast","medium","New Orleans, LA"
"7294","Cleveland",0.55,2020-10-26,"downtown","Midwest","medium","Cleveland, OH"
"7295","Dallas",0.4,2020-10-26,"downtown","Southwest","large","Dallas, TX"
"7296","San Jose",0.43,2020-10-26,"downtown","Pacific","large","San Jose, CA"
"7297","Austin",0.44,2020-10-26,"downtown","Southwest","large","Austin, TX"
"7298","Jacksonville",0.38,2020-10-26,"downtown","Southeast","large","Jacksonville, FL"
"7299","Fort Worth",0.55,2020-10-26,"downtown","Southwest","large","Fort Worth, TX"
"7300","Columbus",0.37,2020-10-26,"downtown","Midwest","large","Columbus, OH"
"7301","Indianapolis",0.34,2020-10-26,"downtown","Midwest","large","Indianapolis, IN"
"7302","Charlotte",0.58,2020-10-26,"downtown","Southeast","large","Charlotte, NC"
"7303","San Francisco",0.27,2020-10-26,"downtown","Pacific","large","San Francisco, CA"
"7304","Seattle",0.4,2020-10-26,"downtown","Pacific","large","Seattle, WA"
"7305","Denver",0.46,2020-10-26,"downtown","Southwest","large","Denver, CO"
"7306","Washington DC",0.91,2020-10-26,"downtown","Northeast","large","Washington DC"
"7307","Nashville",0.4,2020-10-26,"downtown","Southeast","large","Nashville, TN"
"7308","Oklahoma City",1.1,2020-10-26,"downtown","Southwest","medium","Oklahoma City, OK"
"7309","El Paso",0.52,2020-10-26,"downtown","Southwest","medium","El Paso, TX"
"7310","Boston",0.35,2020-10-26,"downtown","Northeast","medium","Boston, MA"
"7311","Honolulu",0.78,2020-10-26,"downtown","Pacific","medium","Honolulu, HI"
"7312","Cincinnati",0.48,2020-10-26,"downtown","Midwest","medium","Cincinnati, OH"
"7313","Pittsburgh",0.52,2020-10-26,"downtown","Northeast","medium","Pittsburgh, PA"
"7314","Salt Lake City",0.63,2020-10-26,"downtown","Southwest","medium","Salt Lake City, UT"
"7315","St Louis",0.39,2020-10-26,"downtown","Midwest","medium","St. Louis, MO"
"7316","Orlando",0.57,2020-10-26,"downtown","Southeast","medium","Orlando, FL"
"7317","Toronto",0.35,2020-10-26,"downtown","Canada","large","Toronto, ON"
"7318","Montreal",0.28,2020-10-26,"downtown","Canada","large","Montreal, QC"
"7319","Fresno",0.87,2020-10-26,"downtown","Pacific","medium","Fresno, CA"
"7320","Sacramento",0.52,2020-10-26,"downtown","Pacific","medium","Sacramento, CA"
"7321","Kansas City",0.42,2020-10-26,"downtown","Midwest","medium","Kansas City, MO"
"7322","Atlanta",0.32,2020-10-26,"downtown","Southeast","medium","Atlanta, GA"
"7323","Omaha",0.55,2020-10-26,"downtown","Midwest","medium","Omaha, NE"
"7324","Colorado Springs",0.67,2020-10-26,"downtown","Southwest","medium","Colorado Springs, CO"
"7325","Raleigh",0.39,2020-10-26,"downtown","Southeast","medium","Raleigh, NC"
"7326","Miami",0.62,2020-10-26,"downtown","Southeast","medium","Miami, FL"
"7327","Calgary",0.51,2020-11-02,"downtown","Canada","large","Calgary, AB"
"7328","Ottawa",0.38,2020-11-02,"downtown","Canada","large","Ottawa, ON"
"7329","Edmonton",0.47,2020-11-02,"downtown","Canada","large","Edmonton, AB"
"7330","Mississauga",1.06,2020-11-02,"downtown","Canada","medium","Mississauga, ON"
"7331","Winnipeg",0.42,2020-11-02,"downtown","Canada","large","Winnipeg, MB"
"7332","Vancouver",0.46,2020-11-02,"downtown","Canada","medium","Vancouver, BC"
"7333","Quebec",0.31,2020-11-02,"downtown","Canada","medium","Quebec, QC"
"7334","Halifax",0.62,2020-11-02,"downtown","Canada","medium","Halifax, NS"
"7335","London",0.63,2020-11-02,"downtown","Canada","medium","London, ON"
"7336","Portland",0.33,2020-11-02,"downtown","Pacific","medium","Portland, OR"
"7337","Las Vegas",0.74,2020-11-02,"downtown","Southwest","medium","Las Vegas, NV"
"7338","Detroit",0.62,2020-11-02,"downtown","Midwest","medium","Detroit, MI"
"7339","Memphis",0.65,2020-11-02,"downtown","Southeast","medium","Memphis, TN"
"7340","Louisville",0.71,2020-11-02,"downtown","Midwest","medium","Louisville, KY"
"7341","Baltimore",0.86,2020-11-02,"downtown","Northeast","medium","Baltimore, MD"
"7342","Milwaukee",1.65,2020-11-02,"downtown","Midwest","medium","Milwaukee, WI"
"7343","Albuquerque",1.15,2020-11-02,"downtown","Southwest","medium","Albuquerque, NM"
"7344","Tucson",0.52,2020-11-02,"downtown","Southwest","medium","Tucson, AZ"
"7345","New York",0.33,2020-11-02,"downtown","Northeast","large","New York, NY"
"7346","Los Angeles",0.62,2020-11-02,"downtown","Pacific","large","Los Angeles, CA"
"7347","Chicago",0.5,2020-11-02,"downtown","Midwest","large","Chicago, IL"
"7348","Houston",0.65,2020-11-02,"downtown","Southwest","large","Houston, TX"
"7349","Phoenix",1.05,2020-11-02,"downtown","Southwest","large","Phoenix, AZ"
"7350","Philadelphia",0.45,2020-11-02,"downtown","Northeast","large","Philadelphia, PA"
"7351","San Antonio",0.63,2020-11-02,"downtown","Southwest","large","San Antonio, TX"
"7352","San Diego",0.77,2020-11-02,"downtown","Pacific","large","San Diego, CA"
"7353","Oakland",0.52,2020-11-02,"downtown","Pacific","medium","Oakland, CA"
"7354","Minneapolis",0.53,2020-11-02,"downtown","Midwest","medium","Minneapolis, MN"
"7355","Tulsa",0.5,2020-11-02,"downtown","Southwest","medium","Tulsa, OK"
"7356","Bakersfield",1,2020-11-02,"downtown","Pacific","medium","Bakersfield, CA"
"7357","Wichita",0.77,2020-11-02,"downtown","Midwest","medium","Wichita, KS"
"7358","Tampa",1.17,2020-11-02,"downtown","Southeast","medium","Tampa, FL"
"7359","New Orleans",0.55,2020-11-02,"downtown","Southeast","medium","New Orleans, LA"
"7360","Cleveland",0.65,2020-11-02,"downtown","Midwest","medium","Cleveland, OH"
"7361","Dallas",0.55,2020-11-02,"downtown","Southwest","large","Dallas, TX"
"7362","San Jose",0.55,2020-11-02,"downtown","Pacific","large","San Jose, CA"
"7363","Austin",0.79,2020-11-02,"downtown","Southwest","large","Austin, TX"
"7364","Jacksonville",0.45,2020-11-02,"downtown","Southeast","large","Jacksonville, FL"
"7365","Fort Worth",0.65,2020-11-02,"downtown","Southwest","large","Fort Worth, TX"
"7366","Columbus",0.42,2020-11-02,"downtown","Midwest","large","Columbus, OH"
"7367","Indianapolis",0.29,2020-11-02,"downtown","Midwest","large","Indianapolis, IN"
"7368","Charlotte",1.12,2020-11-02,"downtown","Southeast","large","Charlotte, NC"
"7369","San Francisco",0.27,2020-11-02,"downtown","Pacific","large","San Francisco, CA"
"7370","Seattle",0.99,2020-11-02,"downtown","Pacific","large","Seattle, WA"
"7371","Denver",1.05,2020-11-02,"downtown","Southwest","large","Denver, CO"
"7372","Washington DC",1.02,2020-11-02,"downtown","Northeast","large","Washington DC"
"7373","Nashville",0.58,2020-11-02,"downtown","Southeast","large","Nashville, TN"
"7374","Oklahoma City",1.29,2020-11-02,"downtown","Southwest","medium","Oklahoma City, OK"
"7375","El Paso",0.51,2020-11-02,"downtown","Southwest","medium","El Paso, TX"
"7376","Boston",0.35,2020-11-02,"downtown","Northeast","medium","Boston, MA"
"7377","Honolulu",0.84,2020-11-02,"downtown","Pacific","medium","Honolulu, HI"
"7378","Cincinnati",0.75,2020-11-02,"downtown","Midwest","medium","Cincinnati, OH"
"7379","Pittsburgh",0.53,2020-11-02,"downtown","Northeast","medium","Pittsburgh, PA"
"7380","Salt Lake City",1.28,2020-11-02,"downtown","Southwest","medium","Salt Lake City, UT"
"7381","St Louis",0.37,2020-11-02,"downtown","Midwest","medium","St. Louis, MO"
"7382","Orlando",1.06,2020-11-02,"downtown","Southeast","medium","Orlando, FL"
"7383","Toronto",0.38,2020-11-02,"downtown","Canada","large","Toronto, ON"
"7384","Montreal",0.3,2020-11-02,"downtown","Canada","large","Montreal, QC"
"7385","Fresno",0.88,2020-11-02,"downtown","Pacific","medium","Fresno, CA"
"7386","Sacramento",1.02,2020-11-02,"downtown","Pacific","medium","Sacramento, CA"
"7387","Kansas City",0.91,2020-11-02,"downtown","Midwest","medium","Kansas City, MO"
"7388","Atlanta",0.34,2020-11-02,"downtown","Southeast","medium","Atlanta, GA"
"7389","Omaha",1.31,2020-11-02,"downtown","Midwest","medium","Omaha, NE"
"7390","Colorado Springs",0.76,2020-11-02,"downtown","Southwest","medium","Colorado Springs, CO"
"7391","Raleigh",1.55,2020-11-02,"downtown","Southeast","medium","Raleigh, NC"
"7392","Miami",1.26,2020-11-02,"downtown","Southeast","medium","Miami, FL"
"7393","Calgary",0.46,2020-11-09,"downtown","Canada","large","Calgary, AB"
"7394","Ottawa",0.39,2020-11-09,"downtown","Canada","large","Ottawa, ON"
"7395","Edmonton",0.44,2020-11-09,"downtown","Canada","large","Edmonton, AB"
"7396","Mississauga",1.07,2020-11-09,"downtown","Canada","medium","Mississauga, ON"
"7397","Winnipeg",0.37,2020-11-09,"downtown","Canada","large","Winnipeg, MB"
"7398","Vancouver",0.42,2020-11-09,"downtown","Canada","medium","Vancouver, BC"
"7399","Quebec",0.32,2020-11-09,"downtown","Canada","medium","Quebec, QC"
"7400","Halifax",0.62,2020-11-09,"downtown","Canada","medium","Halifax, NS"
"7401","London",0.61,2020-11-09,"downtown","Canada","medium","London, ON"
"7402","Portland",0.29,2020-11-09,"downtown","Pacific","medium","Portland, OR"
"7403","Las Vegas",0.79,2020-11-09,"downtown","Southwest","medium","Las Vegas, NV"
"7404","Detroit",0.39,2020-11-09,"downtown","Midwest","medium","Detroit, MI"
"7405","Memphis",0.61,2020-11-09,"downtown","Southeast","medium","Memphis, TN"
"7406","Louisville",0.66,2020-11-09,"downtown","Midwest","medium","Louisville, KY"
"7407","Baltimore",0.66,2020-11-09,"downtown","Northeast","medium","Baltimore, MD"
"7408","Milwaukee",0.82,2020-11-09,"downtown","Midwest","medium","Milwaukee, WI"
"7409","Albuquerque",0.67,2020-11-09,"downtown","Southwest","medium","Albuquerque, NM"
"7410","Tucson",0.49,2020-11-09,"downtown","Southwest","medium","Tucson, AZ"
"7411","New York",0.31,2020-11-09,"downtown","Northeast","large","New York, NY"
"7412","Los Angeles",0.62,2020-11-09,"downtown","Pacific","large","Los Angeles, CA"
"7413","Chicago",0.37,2020-11-09,"downtown","Midwest","large","Chicago, IL"
"7414","Houston",0.57,2020-11-09,"downtown","Southwest","large","Houston, TX"
"7415","Phoenix",1.06,2020-11-09,"downtown","Southwest","large","Phoenix, AZ"
"7416","Philadelphia",0.68,2020-11-09,"downtown","Northeast","large","Philadelphia, PA"
"7417","San Antonio",0.48,2020-11-09,"downtown","Southwest","large","San Antonio, TX"
"7418","San Diego",0.7,2020-11-09,"downtown","Pacific","large","San Diego, CA"
"7419","Oakland",0.47,2020-11-09,"downtown","Pacific","medium","Oakland, CA"
"7420","Minneapolis",0.39,2020-11-09,"downtown","Midwest","medium","Minneapolis, MN"
"7421","Tulsa",0.45,2020-11-09,"downtown","Southwest","medium","Tulsa, OK"
"7422","Bakersfield",0.94,2020-11-09,"downtown","Pacific","medium","Bakersfield, CA"
"7423","Wichita",0.61,2020-11-09,"downtown","Midwest","medium","Wichita, KS"
"7424","Tampa",0.73,2020-11-09,"downtown","Southeast","medium","Tampa, FL"
"7425","New Orleans",0.44,2020-11-09,"downtown","Southeast","medium","New Orleans, LA"
"7426","Cleveland",0.46,2020-11-09,"downtown","Midwest","medium","Cleveland, OH"
"7427","Dallas",0.46,2020-11-09,"downtown","Southwest","large","Dallas, TX"
"7428","San Jose",0.38,2020-11-09,"downtown","Pacific","large","San Jose, CA"
"7429","Austin",0.52,2020-11-09,"downtown","Southwest","large","Austin, TX"
"7430","Jacksonville",0.45,2020-11-09,"downtown","Southeast","large","Jacksonville, FL"
"7431","Fort Worth",0.61,2020-11-09,"downtown","Southwest","large","Fort Worth, TX"
"7432","Columbus",1.26,2020-11-09,"downtown","Midwest","large","Columbus, OH"
"7433","Indianapolis",0.35,2020-11-09,"downtown","Midwest","large","Indianapolis, IN"
"7434","Charlotte",1.25,2020-11-09,"downtown","Southeast","large","Charlotte, NC"
"7435","San Francisco",0.24,2020-11-09,"downtown","Pacific","large","San Francisco, CA"
"7436","Seattle",0.51,2020-11-09,"downtown","Pacific","large","Seattle, WA"
"7437","Denver",0.71,2020-11-09,"downtown","Southwest","large","Denver, CO"
"7438","Washington DC",0.73,2020-11-09,"downtown","Northeast","large","Washington DC"
"7439","Nashville",0.52,2020-11-09,"downtown","Southeast","large","Nashville, TN"
"7440","Oklahoma City",0.5,2020-11-09,"downtown","Southwest","medium","Oklahoma City, OK"
"7441","El Paso",0.58,2020-11-09,"downtown","Southwest","medium","El Paso, TX"
"7442","Boston",0.36,2020-11-09,"downtown","Northeast","medium","Boston, MA"
"7443","Honolulu",0.77,2020-11-09,"downtown","Pacific","medium","Honolulu, HI"
"7444","Cincinnati",0.46,2020-11-09,"downtown","Midwest","medium","Cincinnati, OH"
"7445","Pittsburgh",0.52,2020-11-09,"downtown","Northeast","medium","Pittsburgh, PA"
"7446","Salt Lake City",0.9,2020-11-09,"downtown","Southwest","medium","Salt Lake City, UT"
"7447","St Louis",0.23,2020-11-09,"downtown","Midwest","medium","St. Louis, MO"
"7448","Orlando",0.8,2020-11-09,"downtown","Southeast","medium","Orlando, FL"
"7449","Toronto",0.39,2020-11-09,"downtown","Canada","large","Toronto, ON"
"7450","Montreal",0.31,2020-11-09,"downtown","Canada","large","Montreal, QC"
"7451","Fresno",0.64,2020-11-09,"downtown","Pacific","medium","Fresno, CA"
"7452","Sacramento",0.57,2020-11-09,"downtown","Pacific","medium","Sacramento, CA"
"7453","Kansas City",0.62,2020-11-09,"downtown","Midwest","medium","Kansas City, MO"
"7454","Atlanta",0.31,2020-11-09,"downtown","Southeast","medium","Atlanta, GA"
"7455","Omaha",0.75,2020-11-09,"downtown","Midwest","medium","Omaha, NE"
"7456","Colorado Springs",0.68,2020-11-09,"downtown","Southwest","medium","Colorado Springs, CO"
"7457","Raleigh",0.62,2020-11-09,"downtown","Southeast","medium","Raleigh, NC"
"7458","Miami",0.75,2020-11-09,"downtown","Southeast","medium","Miami, FL"
"7459","Calgary",0.5,2020-11-16,"downtown","Canada","large","Calgary, AB"
"7460","Ottawa",0.44,2020-11-16,"downtown","Canada","large","Ottawa, ON"
"7461","Edmonton",0.44,2020-11-16,"downtown","Canada","large","Edmonton, AB"
"7462","Mississauga",1.09,2020-11-16,"downtown","Canada","medium","Mississauga, ON"
"7463","Winnipeg",0.43,2020-11-16,"downtown","Canada","large","Winnipeg, MB"
"7464","Vancouver",0.44,2020-11-16,"downtown","Canada","medium","Vancouver, BC"
"7465","Quebec",0.39,2020-11-16,"downtown","Canada","medium","Quebec, QC"
"7466","Halifax",0.62,2020-11-16,"downtown","Canada","medium","Halifax, NS"
"7467","London",0.67,2020-11-16,"downtown","Canada","medium","London, ON"
"7468","Portland",0.28,2020-11-16,"downtown","Pacific","medium","Portland, OR"
"7469","Las Vegas",0.71,2020-11-16,"downtown","Southwest","medium","Las Vegas, NV"
"7470","Detroit",0.4,2020-11-16,"downtown","Midwest","medium","Detroit, MI"
"7471","Memphis",0.67,2020-11-16,"downtown","Southeast","medium","Memphis, TN"
"7472","Louisville",0.48,2020-11-16,"downtown","Midwest","medium","Louisville, KY"
"7473","Baltimore",0.98,2020-11-16,"downtown","Northeast","medium","Baltimore, MD"
"7474","Milwaukee",1.04,2020-11-16,"downtown","Midwest","medium","Milwaukee, WI"
"7475","Albuquerque",0.71,2020-11-16,"downtown","Southwest","medium","Albuquerque, NM"
"7476","Tucson",0.7,2020-11-16,"downtown","Southwest","medium","Tucson, AZ"
"7477","New York",0.32,2020-11-16,"downtown","Northeast","large","New York, NY"
"7478","Los Angeles",0.63,2020-11-16,"downtown","Pacific","large","Los Angeles, CA"
"7479","Chicago",0.45,2020-11-16,"downtown","Midwest","large","Chicago, IL"
"7480","Houston",0.71,2020-11-16,"downtown","Southwest","large","Houston, TX"
"7481","Phoenix",0.7,2020-11-16,"downtown","Southwest","large","Phoenix, AZ"
"7482","Philadelphia",0.62,2020-11-16,"downtown","Northeast","large","Philadelphia, PA"
"7483","San Antonio",0.55,2020-11-16,"downtown","Southwest","large","San Antonio, TX"
"7484","San Diego",0.73,2020-11-16,"downtown","Pacific","large","San Diego, CA"
"7485","Oakland",0.52,2020-11-16,"downtown","Pacific","medium","Oakland, CA"
"7486","Minneapolis",0.26,2020-11-16,"downtown","Midwest","medium","Minneapolis, MN"
"7487","Tulsa",0.54,2020-11-16,"downtown","Southwest","medium","Tulsa, OK"
"7488","Bakersfield",1,2020-11-16,"downtown","Pacific","medium","Bakersfield, CA"
"7489","Wichita",0.62,2020-11-16,"downtown","Midwest","medium","Wichita, KS"
"7490","Tampa",0.89,2020-11-16,"downtown","Southeast","medium","Tampa, FL"
"7491","New Orleans",0.52,2020-11-16,"downtown","Southeast","medium","New Orleans, LA"
"7492","Cleveland",0.42,2020-11-16,"downtown","Midwest","medium","Cleveland, OH"
"7493","Dallas",0.46,2020-11-16,"downtown","Southwest","large","Dallas, TX"
"7494","San Jose",0.4,2020-11-16,"downtown","Pacific","large","San Jose, CA"
"7495","Austin",0.66,2020-11-16,"downtown","Southwest","large","Austin, TX"
"7496","Jacksonville",0.57,2020-11-16,"downtown","Southeast","large","Jacksonville, FL"
"7497","Fort Worth",0.56,2020-11-16,"downtown","Southwest","large","Fort Worth, TX"
"7498","Columbus",0.67,2020-11-16,"downtown","Midwest","large","Columbus, OH"
"7499","Indianapolis",0.34,2020-11-16,"downtown","Midwest","large","Indianapolis, IN"
"7500","Charlotte",0.88,2020-11-16,"downtown","Southeast","large","Charlotte, NC"
"7501","San Francisco",0.26,2020-11-16,"downtown","Pacific","large","San Francisco, CA"
"7502","Seattle",0.69,2020-11-16,"downtown","Pacific","large","Seattle, WA"
"7503","Denver",0.66,2020-11-16,"downtown","Southwest","large","Denver, CO"
"7504","Washington DC",0.69,2020-11-16,"downtown","Northeast","large","Washington DC"
"7505","Nashville",0.48,2020-11-16,"downtown","Southeast","large","Nashville, TN"
"7506","Oklahoma City",1.86,2020-11-16,"downtown","Southwest","medium","Oklahoma City, OK"
"7507","El Paso",0.68,2020-11-16,"downtown","Southwest","medium","El Paso, TX"
"7508","Boston",0.38,2020-11-16,"downtown","Northeast","medium","Boston, MA"
"7509","Honolulu",0.84,2020-11-16,"downtown","Pacific","medium","Honolulu, HI"
"7510","Cincinnati",0.5,2020-11-16,"downtown","Midwest","medium","Cincinnati, OH"
"7511","Pittsburgh",0.57,2020-11-16,"downtown","Northeast","medium","Pittsburgh, PA"
"7512","Salt Lake City",0.85,2020-11-16,"downtown","Southwest","medium","Salt Lake City, UT"
"7513","St Louis",0.38,2020-11-16,"downtown","Midwest","medium","St. Louis, MO"
