"","X","week","metric","display_title","rolling_avg","city","region","color"
"2702",4878,2021-02-01,"downtown","Sacramento, CA",0.445454545454545,"Sacramento","Pacific","#6d247a"
"2703",4844,2021-02-01,"downtown","San Diego, CA",0.598181818181818,"San Diego","Pacific","#6d247a"
"2704",4861,2021-02-01,"downtown","San Francisco, CA",0.225454545454545,"San Francisco","Pacific","#6d247a"
"2705",4854,2021-02-01,"downtown","San Jose, CA",0.362727272727273,"San Jose","Pacific","#6d247a"
"2706",4862,2021-02-01,"downtown","Seattle, WA",0.385454545454545,"Seattle","Pacific","#6d247a"
"2707",4880,2021-02-01,"downtown","Atlanta, GA",0.322727272727273,"Atlanta","Southeast","#dc4633"
"2708",4860,2021-02-01,"downtown","Charlotte, NC",0.39,"Charlotte","Southeast","#dc4633"
"2709",4856,2021-02-01,"downtown","Jacksonville, FL",0.536363636363636,"Jacksonville","Southeast","#dc4633"
"2710",4831,2021-02-01,"downtown","Memphis, TN",0.548181818181818,"Memphis","Southeast","#dc4633"
"2711",4884,2021-02-01,"downtown","Miami, FL",0.641818181818182,"Miami","Southeast","#dc4633"
"2712",4865,2021-02-01,"downtown","Nashville, TN",0.463636363636364,"Nashville","Southeast","#dc4633"
"2713",4851,2021-02-01,"downtown","New Orleans, LA",0.336363636363636,"New Orleans","Southeast","#dc4633"
"2714",4883,2021-02-01,"downtown","Raleigh, NC",0.354545454545455,"Raleigh","Southeast","#dc4633"
"2715",4850,2021-02-01,"downtown","Tampa, FL",0.735454545454545,"Tampa","Southeast","#dc4633"
"2716",4835,2021-02-01,"downtown","Albuquerque, NM",0.696363636363636,"Albuquerque","Southwest","#e6ab02"
"2717",4855,2021-02-01,"downtown","Austin, TX",0.470909090909091,"Austin","Southwest","#e6ab02"
"2718",4882,2021-02-01,"downtown","Colorado Springs, CO",0.638181818181818,"Colorado Springs","Southwest","#e6ab02"
"2719",4863,2021-02-01,"downtown","Denver, CO",0.500909090909091,"Denver","Southwest","#e6ab02"
"2720",4867,2021-02-01,"downtown","El Paso, TX",0.620909090909091,"El Paso","Southwest","#e6ab02"
"2721",4857,2021-02-01,"downtown","Fort Worth, TX",0.717272727272727,"Fort Worth","Southwest","#e6ab02"
"2722",4840,2021-02-01,"downtown","Houston, TX",0.435454545454545,"Houston","Southwest","#e6ab02"
"2723",4829,2021-02-01,"downtown","Las Vegas, NV",0.792727272727273,"Las Vegas","Southwest","#e6ab02"
"2724",4841,2021-02-01,"downtown","Phoenix, AZ",0.658181818181818,"Phoenix","Southwest","#e6ab02"
"2725",4872,2021-02-01,"downtown","Salt Lake City, UT",0.75,"Salt Lake City","Southwest","#e6ab02"
"2726",4843,2021-02-01,"downtown","San Antonio, TX",0.44,"San Antonio","Southwest","#e6ab02"
"2727",4836,2021-02-01,"downtown","Tucson, AZ",0.536363636363636,"Tucson","Southwest","#e6ab02"
"2728",4847,2021-02-01,"downtown","Tulsa, OK",0.520909090909091,"Tulsa","Southwest","#e6ab02"
"2729",4885,2021-02-08,"downtown","Calgary, AB",0.404545454545455,"Calgary","Canada","#ab1368"
"2730",4887,2021-02-08,"downtown","Edmonton, AB",0.395454545454545,"Edmonton","Canada","#ab1368"
"2731",4892,2021-02-08,"downtown","Halifax, NS",0.607272727272727,"Halifax","Canada","#ab1368"
"2732",4893,2021-02-08,"downtown","London, ON",0.406363636363636,"London","Canada","#ab1368"
"2733",4942,2021-02-08,"downtown","Montreal, QC",0.270909090909091,"Montreal","Canada","#ab1368"
"2734",4886,2021-02-08,"downtown","Ottawa, ON",0.372727272727273,"Ottawa","Canada","#ab1368"
"2735",4891,2021-02-08,"downtown","Quebec, QC",0.377272727272727,"Quebec","Canada","#ab1368"
"2736",4941,2021-02-08,"downtown","Toronto, ON",0.300909090909091,"Toronto","Canada","#ab1368"
"2737",4890,2021-02-08,"downtown","Vancouver, BC",0.390909090909091,"Vancouver","Canada","#ab1368"
"2738",4889,2021-02-08,"downtown","Winnipeg, MB",0.436363636363636,"Winnipeg","Canada","#ab1368"
"2739",4905,2021-02-08,"downtown","Chicago, IL",0.266363636363636,"Chicago","Midwest","#007fa3"
"2740",4936,2021-02-08,"downtown","Cincinnati, OH",0.465454545454545,"Cincinnati","Midwest","#007fa3"
"2741",4918,2021-02-08,"downtown","Cleveland, OH",0.325454545454545,"Cleveland","Midwest","#007fa3"
"2742",4924,2021-02-08,"downtown","Columbus, OH",1.00727272727273,"Columbus","Midwest","#007fa3"
"2743",4896,2021-02-08,"downtown","Detroit, MI",0.283636363636364,"Detroit","Midwest","#007fa3"
"2744",4925,2021-02-08,"downtown","Indianapolis, IN",0.52,"Indianapolis","Midwest","#007fa3"
"2745",4945,2021-02-08,"downtown","Kansas City, MO",0.389090909090909,"Kansas City","Midwest","#007fa3"
"2746",4898,2021-02-08,"downtown","Louisville, KY",0.47,"Louisville","Midwest","#007fa3"
"2747",4900,2021-02-08,"downtown","Milwaukee, WI",0.623636363636364,"Milwaukee","Midwest","#007fa3"
"2748",4912,2021-02-08,"downtown","Minneapolis, MN",0.332727272727273,"Minneapolis","Midwest","#007fa3"
"2749",4947,2021-02-08,"downtown","Omaha, NE",0.665454545454546,"Omaha","Midwest","#007fa3"
"2750",4939,2021-02-08,"downtown","St. Louis, MO",0.368181818181818,"St Louis","Midwest","#007fa3"
"2751",4915,2021-02-08,"downtown","Wichita, KS",0.684545454545455,"Wichita","Midwest","#007fa3"
"2752",4899,2021-02-08,"downtown","Baltimore, MD",0.600909090909091,"Baltimore","Northeast","#8dbf2e"
"2753",4934,2021-02-08,"downtown","Boston, MA",0.335454545454545,"Boston","Northeast","#8dbf2e"
"2754",4903,2021-02-08,"downtown","New York, NY",0.31,"New York","Northeast","#8dbf2e"
"2755",4908,2021-02-08,"downtown","Philadelphia, PA",0.446363636363636,"Philadelphia","Northeast","#8dbf2e"
"2756",4937,2021-02-08,"downtown","Pittsburgh, PA",0.531818181818182,"Pittsburgh","Northeast","#8dbf2e"
"2757",4930,2021-02-08,"downtown","Washington DC",0.517272727272727,"Washington DC","Northeast","#8dbf2e"
"2758",4914,2021-02-08,"downtown","Bakersfield, CA",1.03181818181818,"Bakersfield","Pacific","#6d247a"
"2759",4943,2021-02-08,"downtown","Fresno, CA",0.809090909090909,"Fresno","Pacific","#6d247a"
"2760",4935,2021-02-08,"downtown","Honolulu, HI",0.846363636363636,"Honolulu","Pacific","#6d247a"
"2761",4904,2021-02-08,"downtown","Los Angeles, CA",0.54,"Los Angeles","Pacific","#6d247a"
"2762",4911,2021-02-08,"downtown","Oakland, CA",0.468181818181818,"Oakland","Pacific","#6d247a"
"2763",4894,2021-02-08,"downtown","Portland, OR",0.34,"Portland","Pacific","#6d247a"
"2764",4944,2021-02-08,"downtown","Sacramento, CA",0.449090909090909,"Sacramento","Pacific","#6d247a"
"2765",4910,2021-02-08,"downtown","San Diego, CA",0.634545454545455,"San Diego","Pacific","#6d247a"
"2766",4927,2021-02-08,"downtown","San Francisco, CA",0.216363636363636,"San Francisco","Pacific","#6d247a"
"2767",4920,2021-02-08,"downtown","San Jose, CA",0.371818181818182,"San Jose","Pacific","#6d247a"
"2768",4928,2021-02-08,"downtown","Seattle, WA",0.378181818181818,"Seattle","Pacific","#6d247a"
"2769",4946,2021-02-08,"downtown","Atlanta, GA",0.310909090909091,"Atlanta","Southeast","#dc4633"
"2770",4926,2021-02-08,"downtown","Charlotte, NC",0.370909090909091,"Charlotte","Southeast","#dc4633"
"2771",4922,2021-02-08,"downtown","Jacksonville, FL",0.538181818181818,"Jacksonville","Southeast","#dc4633"
"2772",4897,2021-02-08,"downtown","Memphis, TN",0.547272727272727,"Memphis","Southeast","#dc4633"
"2773",4950,2021-02-08,"downtown","Miami, FL",0.635454545454545,"Miami","Southeast","#dc4633"
"2774",4931,2021-02-08,"downtown","Nashville, TN",0.47,"Nashville","Southeast","#dc4633"
"2775",4917,2021-02-08,"downtown","New Orleans, LA",0.342727272727273,"New Orleans","Southeast","#dc4633"
"2776",4949,2021-02-08,"downtown","Raleigh, NC",0.345454545454545,"Raleigh","Southeast","#dc4633"
"2777",4916,2021-02-08,"downtown","Tampa, FL",0.732727272727273,"Tampa","Southeast","#dc4633"
"2778",4901,2021-02-08,"downtown","Albuquerque, NM",0.691818181818182,"Albuquerque","Southwest","#e6ab02"
"2779",4921,2021-02-08,"downtown","Austin, TX",0.447272727272727,"Austin","Southwest","#e6ab02"
"2780",4948,2021-02-08,"downtown","Colorado Springs, CO",0.630909090909091,"Colorado Springs","Southwest","#e6ab02"
"2781",4929,2021-02-08,"downtown","Denver, CO",0.469090909090909,"Denver","Southwest","#e6ab02"
"2782",4933,2021-02-08,"downtown","El Paso, TX",0.628181818181818,"El Paso","Southwest","#e6ab02"
"2783",4923,2021-02-08,"downtown","Fort Worth, TX",0.733636363636364,"Fort Worth","Southwest","#e6ab02"
"2784",4906,2021-02-08,"downtown","Houston, TX",0.428181818181818,"Houston","Southwest","#e6ab02"
"2785",4895,2021-02-08,"downtown","Las Vegas, NV",0.79,"Las Vegas","Southwest","#e6ab02"
"2786",4907,2021-02-08,"downtown","Phoenix, AZ",0.649090909090909,"Phoenix","Southwest","#e6ab02"
"2787",4938,2021-02-08,"downtown","Salt Lake City, UT",0.738181818181818,"Salt Lake City","Southwest","#e6ab02"
"2788",4909,2021-02-08,"downtown","San Antonio, TX",0.451818181818182,"San Antonio","Southwest","#e6ab02"
"2789",4902,2021-02-08,"downtown","Tucson, AZ",0.540909090909091,"Tucson","Southwest","#e6ab02"
"2790",4913,2021-02-08,"downtown","Tulsa, OK",0.510909090909091,"Tulsa","Southwest","#e6ab02"
"2791",4951,2021-02-15,"downtown","Calgary, AB",0.394545454545455,"Calgary","Canada","#ab1368"
"2792",4953,2021-02-15,"downtown","Edmonton, AB",0.372727272727273,"Edmonton","Canada","#ab1368"
"2793",4958,2021-02-15,"downtown","Halifax, NS",0.572727272727273,"Halifax","Canada","#ab1368"
"2794",4959,2021-02-15,"downtown","London, ON",0.38,"London","Canada","#ab1368"
"2795",5008,2021-02-15,"downtown","Montreal, QC",0.255454545454545,"Montreal","Canada","#ab1368"
"2796",4952,2021-02-15,"downtown","Ottawa, ON",0.360909090909091,"Ottawa","Canada","#ab1368"
"2797",4957,2021-02-15,"downtown","Quebec, QC",0.362727272727273,"Quebec","Canada","#ab1368"
"2798",5007,2021-02-15,"downtown","Toronto, ON",0.281818181818182,"Toronto","Canada","#ab1368"
"2799",4956,2021-02-15,"downtown","Vancouver, BC",0.372727272727273,"Vancouver","Canada","#ab1368"
"2800",4955,2021-02-15,"downtown","Winnipeg, MB",0.42,"Winnipeg","Canada","#ab1368"
"2801",4971,2021-02-15,"downtown","Chicago, IL",0.260909090909091,"Chicago","Midwest","#007fa3"
"2802",5002,2021-02-15,"downtown","Cincinnati, OH",0.467272727272727,"Cincinnati","Midwest","#007fa3"
"2803",4984,2021-02-15,"downtown","Cleveland, OH",0.297272727272727,"Cleveland","Midwest","#007fa3"
"2804",4990,2021-02-15,"downtown","Columbus, OH",0.962727272727273,"Columbus","Midwest","#007fa3"
"2805",4962,2021-02-15,"downtown","Detroit, MI",0.294545454545454,"Detroit","Midwest","#007fa3"
"2806",4991,2021-02-15,"downtown","Indianapolis, IN",0.513636363636364,"Indianapolis","Midwest","#007fa3"
"2807",5011,2021-02-15,"downtown","Kansas City, MO",0.405454545454545,"Kansas City","Midwest","#007fa3"
"2808",4964,2021-02-15,"downtown","Louisville, KY",0.449090909090909,"Louisville","Midwest","#007fa3"
"2809",4966,2021-02-15,"downtown","Milwaukee, WI",0.623636363636364,"Milwaukee","Midwest","#007fa3"
"2810",4978,2021-02-15,"downtown","Minneapolis, MN",0.320909090909091,"Minneapolis","Midwest","#007fa3"
"2811",5013,2021-02-15,"downtown","Omaha, NE",0.676363636363636,"Omaha","Midwest","#007fa3"
"2812",5005,2021-02-15,"downtown","St. Louis, MO",0.423636363636364,"St Louis","Midwest","#007fa3"
"2813",4981,2021-02-15,"downtown","Wichita, KS",0.686363636363636,"Wichita","Midwest","#007fa3"
"2814",4965,2021-02-15,"downtown","Baltimore, MD",0.626363636363636,"Baltimore","Northeast","#8dbf2e"
"2815",5000,2021-02-15,"downtown","Boston, MA",0.333636363636364,"Boston","Northeast","#8dbf2e"
"2816",4969,2021-02-15,"downtown","New York, NY",0.310909090909091,"New York","Northeast","#8dbf2e"
"2817",4974,2021-02-15,"downtown","Philadelphia, PA",0.455454545454546,"Philadelphia","Northeast","#8dbf2e"
"2818",5003,2021-02-15,"downtown","Pittsburgh, PA",0.540909090909091,"Pittsburgh","Northeast","#8dbf2e"
"2819",4996,2021-02-15,"downtown","Washington DC",0.510909090909091,"Washington DC","Northeast","#8dbf2e"
"2820",4980,2021-02-15,"downtown","Bakersfield, CA",1.02181818181818,"Bakersfield","Pacific","#6d247a"
"2821",5009,2021-02-15,"downtown","Fresno, CA",0.798181818181818,"Fresno","Pacific","#6d247a"
"2822",5001,2021-02-15,"downtown","Honolulu, HI",0.816363636363636,"Honolulu","Pacific","#6d247a"
"2823",4970,2021-02-15,"downtown","Los Angeles, CA",0.53,"Los Angeles","Pacific","#6d247a"
"2824",4977,2021-02-15,"downtown","Oakland, CA",0.455454545454545,"Oakland","Pacific","#6d247a"
"2825",4960,2021-02-15,"downtown","Portland, OR",0.346363636363636,"Portland","Pacific","#6d247a"
"2826",5010,2021-02-15,"downtown","Sacramento, CA",0.459090909090909,"Sacramento","Pacific","#6d247a"
"2827",4976,2021-02-15,"downtown","San Diego, CA",0.676363636363636,"San Diego","Pacific","#6d247a"
"2828",4993,2021-02-15,"downtown","San Francisco, CA",0.210909090909091,"San Francisco","Pacific","#6d247a"
"2829",4986,2021-02-15,"downtown","San Jose, CA",0.358181818181818,"San Jose","Pacific","#6d247a"
"2830",4994,2021-02-15,"downtown","Seattle, WA",0.373636363636364,"Seattle","Pacific","#6d247a"
"2831",5012,2021-02-15,"downtown","Atlanta, GA",0.309090909090909,"Atlanta","Southeast","#dc4633"
"2832",4992,2021-02-15,"downtown","Charlotte, NC",0.361818181818182,"Charlotte","Southeast","#dc4633"
"2833",4988,2021-02-15,"downtown","Jacksonville, FL",0.549090909090909,"Jacksonville","Southeast","#dc4633"
"2834",4963,2021-02-15,"downtown","Memphis, TN",0.541818181818182,"Memphis","Southeast","#dc4633"
"2835",5016,2021-02-15,"downtown","Miami, FL",0.633636363636364,"Miami","Southeast","#dc4633"
"2836",4997,2021-02-15,"downtown","Nashville, TN",0.49,"Nashville","Southeast","#dc4633"
"2837",4983,2021-02-15,"downtown","New Orleans, LA",0.364545454545455,"New Orleans","Southeast","#dc4633"
"2838",5015,2021-02-15,"downtown","Raleigh, NC",0.346363636363636,"Raleigh","Southeast","#dc4633"
"2839",4982,2021-02-15,"downtown","Tampa, FL",0.736363636363636,"Tampa","Southeast","#dc4633"
"2840",4967,2021-02-15,"downtown","Albuquerque, NM",0.676363636363636,"Albuquerque","Southwest","#e6ab02"
"2841",4987,2021-02-15,"downtown","Austin, TX",0.459090909090909,"Austin","Southwest","#e6ab02"
"2842",5014,2021-02-15,"downtown","Colorado Springs, CO",0.62,"Colorado Springs","Southwest","#e6ab02"
"2843",4995,2021-02-15,"downtown","Denver, CO",0.471818181818182,"Denver","Southwest","#e6ab02"
"2844",4999,2021-02-15,"downtown","El Paso, TX",0.624545454545455,"El Paso","Southwest","#e6ab02"
"2845",4989,2021-02-15,"downtown","Fort Worth, TX",0.740909090909091,"Fort Worth","Southwest","#e6ab02"
"2846",4972,2021-02-15,"downtown","Houston, TX",0.420909090909091,"Houston","Southwest","#e6ab02"
"2847",4961,2021-02-15,"downtown","Las Vegas, NV",0.815454545454546,"Las Vegas","Southwest","#e6ab02"
"2848",4973,2021-02-15,"downtown","Phoenix, AZ",0.645454545454545,"Phoenix","Southwest","#e6ab02"
"2849",5004,2021-02-15,"downtown","Salt Lake City, UT",0.755454545454545,"Salt Lake City","Southwest","#e6ab02"
"2850",4975,2021-02-15,"downtown","San Antonio, TX",0.484545454545455,"San Antonio","Southwest","#e6ab02"
"2851",4968,2021-02-15,"downtown","Tucson, AZ",0.546363636363636,"Tucson","Southwest","#e6ab02"
"2852",4979,2021-02-15,"downtown","Tulsa, OK",0.514545454545455,"Tulsa","Southwest","#e6ab02"
"2853",5017,2021-02-22,"downtown","Calgary, AB",0.4,"Calgary","Canada","#ab1368"
"2854",5019,2021-02-22,"downtown","Edmonton, AB",0.372727272727273,"Edmonton","Canada","#ab1368"
"2855",5024,2021-02-22,"downtown","Halifax, NS",0.560909090909091,"Halifax","Canada","#ab1368"
"2856",5025,2021-02-22,"downtown","London, ON",0.383636363636364,"London","Canada","#ab1368"
"2857",5074,2021-02-22,"downtown","Montreal, QC",0.257272727272727,"Montreal","Canada","#ab1368"
"2858",5018,2021-02-22,"downtown","Ottawa, ON",0.36,"Ottawa","Canada","#ab1368"
"2859",5023,2021-02-22,"downtown","Quebec, QC",0.361818181818182,"Quebec","Canada","#ab1368"
"2860",5073,2021-02-22,"downtown","Toronto, ON",0.284545454545455,"Toronto","Canada","#ab1368"
"2861",5022,2021-02-22,"downtown","Vancouver, BC",0.371818181818182,"Vancouver","Canada","#ab1368"
"2862",5021,2021-02-22,"downtown","Winnipeg, MB",0.414545454545454,"Winnipeg","Canada","#ab1368"
"2863",5037,2021-02-22,"downtown","Chicago, IL",0.266363636363636,"Chicago","Midwest","#007fa3"
"2864",5068,2021-02-22,"downtown","Cincinnati, OH",0.464545454545455,"Cincinnati","Midwest","#007fa3"
"2865",5050,2021-02-22,"downtown","Cleveland, OH",0.28,"Cleveland","Midwest","#007fa3"
"2866",5056,2021-02-22,"downtown","Columbus, OH",0.890909090909091,"Columbus","Midwest","#007fa3"
"2867",5028,2021-02-22,"downtown","Detroit, MI",0.302727272727273,"Detroit","Midwest","#007fa3"
"2868",5057,2021-02-22,"downtown","Indianapolis, IN",0.475454545454545,"Indianapolis","Midwest","#007fa3"
"2869",5077,2021-02-22,"downtown","Kansas City, MO",0.411818181818182,"Kansas City","Midwest","#007fa3"
"2870",5030,2021-02-22,"downtown","Louisville, KY",0.433636363636364,"Louisville","Midwest","#007fa3"
"2871",5032,2021-02-22,"downtown","Milwaukee, WI",0.621818181818182,"Milwaukee","Midwest","#007fa3"
"2872",5044,2021-02-22,"downtown","Minneapolis, MN",0.319090909090909,"Minneapolis","Midwest","#007fa3"
"2873",5079,2021-02-22,"downtown","Omaha, NE",0.688181818181818,"Omaha","Midwest","#007fa3"
"2874",5071,2021-02-22,"downtown","St. Louis, MO",0.426363636363636,"St Louis","Midwest","#007fa3"
"2875",5047,2021-02-22,"downtown","Wichita, KS",0.692727272727273,"Wichita","Midwest","#007fa3"
"2876",5031,2021-02-22,"downtown","Baltimore, MD",0.641818181818182,"Baltimore","Northeast","#8dbf2e"
"2877",5066,2021-02-22,"downtown","Boston, MA",0.345454545454545,"Boston","Northeast","#8dbf2e"
"2878",5035,2021-02-22,"downtown","New York, NY",0.312727272727273,"New York","Northeast","#8dbf2e"
"2879",5040,2021-02-22,"downtown","Philadelphia, PA",0.462727272727273,"Philadelphia","Northeast","#8dbf2e"
"2880",5069,2021-02-22,"downtown","Pittsburgh, PA",0.537272727272727,"Pittsburgh","Northeast","#8dbf2e"
"2881",5062,2021-02-22,"downtown","Washington DC",0.52,"Washington DC","Northeast","#8dbf2e"
"2882",5046,2021-02-22,"downtown","Bakersfield, CA",1.00727272727273,"Bakersfield","Pacific","#6d247a"
"2883",5075,2021-02-22,"downtown","Fresno, CA",0.789090909090909,"Fresno","Pacific","#6d247a"
"2884",5067,2021-02-22,"downtown","Honolulu, HI",0.805454545454545,"Honolulu","Pacific","#6d247a"
"2885",5036,2021-02-22,"downtown","Los Angeles, CA",0.537272727272727,"Los Angeles","Pacific","#6d247a"
"2886",5043,2021-02-22,"downtown","Oakland, CA",0.447272727272727,"Oakland","Pacific","#6d247a"
"2887",5026,2021-02-22,"downtown","Portland, OR",0.348181818181818,"Portland","Pacific","#6d247a"
"2888",5076,2021-02-22,"downtown","Sacramento, CA",0.462727272727273,"Sacramento","Pacific","#6d247a"
"2889",5042,2021-02-22,"downtown","San Diego, CA",0.705454545454545,"San Diego","Pacific","#6d247a"
"2890",5059,2021-02-22,"downtown","San Francisco, CA",0.211818181818182,"San Francisco","Pacific","#6d247a"
"2891",5052,2021-02-22,"downtown","San Jose, CA",0.355454545454545,"San Jose","Pacific","#6d247a"
"2892",5060,2021-02-22,"downtown","Seattle, WA",0.371818181818182,"Seattle","Pacific","#6d247a"
"2893",5078,2021-02-22,"downtown","Atlanta, GA",0.33,"Atlanta","Southeast","#dc4633"
"2894",5058,2021-02-22,"downtown","Charlotte, NC",0.363636363636364,"Charlotte","Southeast","#dc4633"
"2895",5054,2021-02-22,"downtown","Jacksonville, FL",0.538181818181818,"Jacksonville","Southeast","#dc4633"
"2896",5029,2021-02-22,"downtown","Memphis, TN",0.533636363636364,"Memphis","Southeast","#dc4633"
"2897",5082,2021-02-22,"downtown","Miami, FL",0.642727272727273,"Miami","Southeast","#dc4633"
"2898",5063,2021-02-22,"downtown","Nashville, TN",0.499090909090909,"Nashville","Southeast","#dc4633"
"2899",5049,2021-02-22,"downtown","New Orleans, LA",0.378181818181818,"New Orleans","Southeast","#dc4633"
"2900",5081,2021-02-22,"downtown","Raleigh, NC",0.341818181818182,"Raleigh","Southeast","#dc4633"
"2901",5048,2021-02-22,"downtown","Tampa, FL",0.742727272727273,"Tampa","Southeast","#dc4633"
