,city,week,metric,normalized_visits_by_total_visits
594,Atlanta,2021-08-23,relative,0.92
595,Atlanta,2021-08-23,downtown,0.61
596,Atlanta,2021-08-23,metro,0.67
597,Atlanta,2021-08-30,relative,0.94
598,Atlanta,2021-08-30,downtown,0.56
599,Atlanta,2021-08-30,metro,0.6
600,Atlanta,2021-09-06,relative,1.01
601,Atlanta,2021-09-06,downtown,0.6
602,Atlanta,2021-09-06,metro,0.59
603,Atlanta,2021-09-13,relative,0.81
604,Atlanta,2021-09-13,downtown,0.47
605,Atlanta,2021-09-13,metro,0.58
606,Atlanta,2021-09-20,relative,0.89
607,Atlanta,2021-09-20,downtown,0.44
608,Atlanta,2021-09-20,metro,0.49
609,Atlanta,2021-09-27,relative,0.96
610,Atlanta,2021-09-27,downtown,0.59
611,Atlanta,2021-09-27,metro,0.62
612,Atlanta,2021-10-04,relative,0.84
613,Atlanta,2021-10-04,downtown,0.54
614,Atlanta,2021-10-04,metro,0.63
615,Atlanta,2021-10-11,relative,0.55
616,Atlanta,2021-10-11,downtown,0.44
617,Atlanta,2021-10-11,metro,0.81
618,Atlanta,2021-10-18,relative,0.51
619,Atlanta,2021-10-18,downtown,0.43
620,Atlanta,2021-10-18,metro,0.85
621,Atlanta,2021-10-25,relative,0.79
622,Atlanta,2021-10-25,downtown,0.71
623,Atlanta,2021-10-25,metro,0.9
624,Atlanta,2021-11-01,relative,0.71
625,Atlanta,2021-11-01,downtown,0.67
626,Atlanta,2021-11-01,metro,0.94
627,Atlanta,2021-11-08,relative,0.64
628,Atlanta,2021-11-08,downtown,0.52
629,Atlanta,2021-11-08,metro,0.81
630,Atlanta,2021-11-15,relative,0.65
631,Atlanta,2021-11-15,downtown,0.55
632,Atlanta,2021-11-15,metro,0.85
633,Atlanta,2021-11-22,relative,0.39
634,Atlanta,2021-11-22,downtown,0.34
635,Atlanta,2021-11-22,metro,0.85
636,Atlanta,2021-11-29,relative,0.9
637,Atlanta,2021-11-29,downtown,0.81
638,Atlanta,2021-11-29,metro,0.9
639,Atlanta,2021-12-06,relative,0.43
640,Atlanta,2021-12-06,downtown,0.39
641,Atlanta,2021-12-06,metro,0.92
642,Atlanta,2021-12-13,relative,0.51
643,Atlanta,2021-12-13,downtown,0.47
644,Atlanta,2021-12-13,metro,0.92
645,Atlanta,2021-12-20,relative,0.39
646,Atlanta,2021-12-20,downtown,0.35
647,Atlanta,2021-12-20,metro,0.9
648,Atlanta,2021-12-27,relative,0.57
649,Atlanta,2021-12-27,downtown,0.57
650,Atlanta,2021-12-27,metro,1.0
651,Atlanta,2022-01-03,relative,0.56
652,Atlanta,2022-01-03,downtown,0.43
653,Atlanta,2022-01-03,metro,0.77
654,Atlanta,2022-01-10,relative,0.69
655,Atlanta,2022-01-10,downtown,0.52
656,Atlanta,2022-01-10,metro,0.75
657,Atlanta,2022-01-17,relative,0.64
658,Atlanta,2022-01-17,downtown,0.39
659,Atlanta,2022-01-17,metro,0.62
660,Atlanta,2022-01-24,relative,0.79
661,Atlanta,2022-01-24,downtown,0.54
662,Atlanta,2022-01-24,metro,0.68
663,Atlanta,2022-01-31,downtown,0.40447110865191
664,Atlanta,2022-01-31,metro,0.6575154042282506
665,Atlanta,2022-01-31,relative,0.6151507722114165
666,Atlanta,2022-02-07,downtown,0.529562765942645
667,Atlanta,2022-02-07,metro,0.6608636383531641
668,Atlanta,2022-02-07,relative,0.801319266501462
669,Atlanta,2022-02-14,downtown,0.6840490469807675
670,Atlanta,2022-02-14,metro,0.8351756913898803
671,Atlanta,2022-02-14,relative,0.8190480805809718
672,Atlanta,2022-02-21,downtown,0.3617574129034012
673,Atlanta,2022-02-21,metro,0.6298659771468266
674,Atlanta,2022-02-21,relative,0.5743402978235047
675,Atlanta,2022-02-28,downtown,0.4357184342788193
676,Atlanta,2022-02-28,metro,0.4858787827844169
677,Atlanta,2022-02-28,relative,0.8967636573506159
678,Atlanta,2022-03-07,downtown,0.5161133342931042
679,Atlanta,2022-03-07,metro,0.5457939400074479
680,Atlanta,2022-03-07,relative,0.9456193930736232
681,Atlanta,2022-03-14,downtown,0.428270678315954
682,Atlanta,2022-03-14,metro,0.4699648602106615
683,Atlanta,2022-03-14,relative,0.9112823416712093
684,Atlanta,2022-03-21,downtown,0.4408675081348631
685,Atlanta,2022-03-21,metro,0.4881855050567183
686,Atlanta,2022-03-21,relative,0.9030737364552484
687,Atlanta,2022-03-28,downtown,0.4672688447590619
688,Atlanta,2022-03-28,metro,0.4550745561651438
689,Atlanta,2022-03-28,relative,1.0267962434478382
690,Atlanta,2022-04-04,downtown,0.3833793002209363
691,Atlanta,2022-04-04,metro,0.4525859490855776
692,Atlanta,2022-04-04,relative,0.8470861744504681
693,Atlanta,2022-04-11,downtown,0.5240804641581385
694,Atlanta,2022-04-11,metro,0.4759627052412056
695,Atlanta,2022-04-11,relative,1.101095649694965
696,Atlanta,2022-04-18,downtown,0.5445489066669124
697,Atlanta,2022-04-18,metro,0.489245803147731
698,Atlanta,2022-04-18,relative,1.1130374612584717
699,Atlanta,2022-04-25,downtown,0.5746739529084474
700,Atlanta,2022-04-25,metro,0.4536843377230772
701,Atlanta,2022-04-25,relative,1.2666823716961122
702,Atlanta,2022-05-02,downtown,0.5020595622365696
703,Atlanta,2022-05-02,metro,0.6562817494008227
704,Atlanta,2022-05-02,relative,0.7650061314289843
705,Atlanta,2022-05-09,downtown,0.4171075410924598
706,Atlanta,2022-05-09,metro,0.6743861352653591
707,Atlanta,2022-05-09,relative,0.6184995795151326
708,Atlanta,2022-05-16,downtown,0.4333642169931757
709,Atlanta,2022-05-16,metro,0.598504688018359
710,Atlanta,2022-05-16,relative,0.7240782330845875
711,Atlanta,2022-05-23,downtown,0.4973992340131974
712,Atlanta,2022-05-23,metro,0.6957977387517342
713,Atlanta,2022-05-23,relative,0.714861814448456
714,Atlanta,2022-05-30,downtown,0.4695589239933222
715,Atlanta,2022-05-30,metro,0.6559634430852527
716,Atlanta,2022-05-30,relative,0.7158309337861922
717,Atlanta,2022-06-06,downtown,0.5213581040071721
718,Atlanta,2022-06-06,metro,0.637694751321691
719,Atlanta,2022-06-06,relative,0.8175668733772722
720,Austin,2020-02-24,downtown,1.09
721,Austin,2020-02-24,metro,1.01
722,Austin,2020-02-24,relative,1.08
723,Austin,2020-03-02,downtown,0.79
724,Austin,2020-03-02,metro,0.98
725,Austin,2020-03-02,relative,0.8
726,Austin,2020-03-09,downtown,0.63
727,Austin,2020-03-09,metro,1.02
728,Austin,2020-03-09,relative,0.61
729,Austin,2020-03-16,downtown,0.23
730,Austin,2020-03-16,metro,0.64
731,Austin,2020-03-16,relative,0.36
732,Austin,2020-03-23,downtown,0.225
733,Austin,2020-03-23,metro,0.605
734,Austin,2020-03-23,relative,0.37
735,Austin,2020-03-30,downtown,0.22
736,Austin,2020-03-30,metro,0.57
737,Austin,2020-03-30,relative,0.38
738,Austin,2020-04-06,downtown,0.23
739,Austin,2020-04-06,metro,0.59
740,Austin,2020-04-06,relative,0.39
741,Austin,2020-04-13,downtown,0.22
742,Austin,2020-04-13,metro,0.59
743,Austin,2020-04-13,relative,0.38
744,Austin,2020-04-20,downtown,0.23
745,Austin,2020-04-20,metro,0.62
746,Austin,2020-04-20,relative,0.37
747,Austin,2020-04-27,downtown,0.24
748,Austin,2020-04-27,metro,0.63
749,Austin,2020-04-27,relative,0.39
750,Austin,2020-05-04,downtown,0.25
751,Austin,2020-05-04,metro,0.66
752,Austin,2020-05-04,relative,0.37
753,Austin,2020-05-11,downtown,0.27
754,Austin,2020-05-11,metro,0.67
755,Austin,2020-05-11,relative,0.4
756,Austin,2020-05-18,downtown,0.32
757,Austin,2020-05-18,metro,0.72
758,Austin,2020-05-18,relative,0.44
759,Austin,2020-05-25,downtown,0.35
760,Austin,2020-05-25,metro,0.73
761,Austin,2020-05-25,relative,0.47
762,Austin,2020-06-01,downtown,0.44
763,Austin,2020-06-01,relative,0.59
764,Austin,2020-06-01,metro,0.75
765,Austin,2020-06-08,downtown,0.4
766,Austin,2020-06-08,relative,0.49
767,Austin,2020-06-08,metro,0.81
768,Austin,2020-06-15,downtown,0.36
769,Austin,2020-06-15,relative,0.48
770,Austin,2020-06-15,metro,0.75
771,Austin,2020-06-22,downtown,0.37
772,Austin,2020-06-22,relative,0.48
773,Austin,2020-06-22,metro,0.76
774,Austin,2020-06-29,downtown,0.34
775,Austin,2020-06-29,relative,0.45
776,Austin,2020-06-29,metro,0.74
777,Austin,2020-07-06,downtown,0.33
778,Austin,2020-07-06,relative,0.4
779,Austin,2020-07-06,metro,0.81
780,Austin,2020-07-13,downtown,0.34
781,Austin,2020-07-13,relative,0.43
782,Austin,2020-07-13,metro,0.78
783,Austin,2020-07-20,downtown,0.3
784,Austin,2020-07-20,relative,0.38
785,Austin,2020-07-20,metro,0.8
786,Austin,2020-07-27,downtown,0.35
787,Austin,2020-07-27,relative,0.43
788,Austin,2020-07-27,metro,0.82
789,Austin,2020-08-03,downtown,0.36
790,Austin,2020-08-03,relative,0.45
791,Austin,2020-08-03,metro,0.79
792,Austin,2020-08-10,downtown,0.46
793,Austin,2020-08-10,relative,0.56
794,Austin,2020-08-10,metro,0.81
795,Austin,2020-08-17,downtown,0.47
796,Austin,2020-08-17,relative,0.58
797,Austin,2020-08-17,metro,0.82
798,Austin,2020-08-24,downtown,0.56
799,Austin,2020-08-24,relative,0.7
800,Austin,2020-08-24,metro,0.8
801,Austin,2020-08-31,downtown,0.5
802,Austin,2020-08-31,relative,0.69
803,Austin,2020-08-31,metro,0.73
804,Austin,2020-09-07,downtown,0.45
805,Austin,2020-09-07,relative,0.6
806,Austin,2020-09-07,metro,0.74
807,Austin,2020-09-14,downtown,0.445
808,Austin,2020-09-14,relative,0.61
809,Austin,2020-09-14,metro,0.73
810,Austin,2020-09-21,downtown,0.44
811,Austin,2020-09-21,relative,0.62
812,Austin,2020-09-21,metro,0.72
813,Austin,2020-09-28,downtown,0.5
814,Austin,2020-09-28,relative,0.66
815,Austin,2020-09-28,metro,0.77
816,Austin,2020-10-05,downtown,0.53
817,Austin,2020-10-05,relative,0.67
818,Austin,2020-10-05,metro,0.79
819,Austin,2020-10-12,downtown,0.52
820,Austin,2020-10-12,relative,0.64
821,Austin,2020-10-12,metro,0.81
822,Austin,2020-10-19,downtown,0.49
823,Austin,2020-10-19,relative,0.6
824,Austin,2020-10-19,metro,0.82
825,Austin,2020-10-26,downtown,0.44
826,Austin,2020-10-26,relative,0.56
827,Austin,2020-10-26,metro,0.8
828,Austin,2020-11-02,downtown,0.79
829,Austin,2020-11-02,relative,0.88
830,Austin,2020-11-02,metro,0.89
831,Austin,2020-11-09,downtown,0.52
832,Austin,2020-11-09,relative,0.57
833,Austin,2020-11-09,metro,0.9
834,Austin,2020-11-16,downtown,0.66
835,Austin,2020-11-16,relative,0.72
836,Austin,2020-11-16,metro,0.91
837,Austin,2020-11-23,downtown,0.49
838,Austin,2020-11-23,relative,0.56
839,Austin,2020-11-23,metro,0.88
840,Austin,2020-11-30,downtown,0.65
841,Austin,2020-11-30,relative,0.7
842,Austin,2020-11-30,metro,0.92
843,Austin,2020-12-07,downtown,0.53
844,Austin,2020-12-07,relative,0.57
845,Austin,2020-12-07,metro,0.93
846,Austin,2020-12-14,downtown,0.57
847,Austin,2020-12-14,relative,0.62
848,Austin,2020-12-14,metro,0.92
849,Austin,2020-12-21,relative,0.53
850,Austin,2020-12-21,downtown,0.47
851,Austin,2020-12-21,metro,0.88
852,Austin,2020-12-28,relative,0.75
853,Austin,2020-12-28,downtown,0.69
854,Austin,2020-12-28,metro,0.92
855,Austin,2021-01-04,relative,0.58
856,Austin,2021-01-04,downtown,0.48
857,Austin,2021-01-04,metro,0.82
858,Austin,2021-01-11,relative,0.56
859,Austin,2021-01-11,downtown,0.5
860,Austin,2021-01-11,metro,0.89
861,Austin,2021-01-18,relative,0.52
862,Austin,2021-01-18,downtown,0.44
863,Austin,2021-01-18,metro,0.85
864,Austin,2021-01-25,relative,0.57
865,Austin,2021-01-25,downtown,0.47
866,Austin,2021-01-25,metro,0.81
867,Austin,2021-02-01,relative,0.54
868,Austin,2021-02-01,downtown,0.45
869,Austin,2021-02-01,metro,0.83
870,Austin,2021-02-08,relative,0.56
871,Austin,2021-02-08,downtown,0.43
872,Austin,2021-02-08,metro,0.76
873,Austin,2021-02-15,relative,0.48
874,Austin,2021-02-15,downtown,0.31
875,Austin,2021-02-15,metro,0.64
876,Austin,2021-02-22,relative,0.58
877,Austin,2021-02-22,downtown,0.47
878,Austin,2021-02-22,metro,0.8
879,Austin,2021-03-01,relative,0.6
880,Austin,2021-03-01,downtown,0.5
881,Austin,2021-03-01,metro,0.84
882,Austin,2021-03-08,relative,0.48
883,Austin,2021-03-08,downtown,0.44
884,Austin,2021-03-08,metro,0.92
885,Austin,2021-03-15,relative,0.53
886,Austin,2021-03-15,downtown,0.43
887,Austin,2021-03-15,metro,0.81
888,Austin,2021-03-22,relative,0.61
889,Austin,2021-03-22,downtown,0.61
890,Austin,2021-03-22,metro,1.0
891,Austin,2021-03-29,relative,0.62
892,Austin,2021-03-29,downtown,0.5
893,Austin,2021-03-29,metro,0.81
894,Austin,2021-04-05,relative,0.63
895,Austin,2021-04-05,downtown,0.56
896,Austin,2021-04-05,metro,0.9
897,Austin,2021-04-12,relative,0.66
898,Austin,2021-04-12,downtown,0.57
899,Austin,2021-04-12,metro,0.87
900,Austin,2021-04-19,relative,0.63
901,Austin,2021-04-19,downtown,0.55
902,Austin,2021-04-19,metro,0.87
903,Austin,2021-04-26,relative,0.65
904,Austin,2021-04-26,downtown,0.57
905,Austin,2021-04-26,metro,0.88
906,Austin,2021-05-03,relative,0.59
907,Austin,2021-05-03,downtown,0.56
908,Austin,2021-05-03,metro,0.94
909,Austin,2021-05-10,relative,0.62
910,Austin,2021-05-10,downtown,0.56
911,Austin,2021-05-10,metro,0.9
912,Austin,2021-05-17,relative,0.64
913,Austin,2021-05-17,downtown,0.57
914,Austin,2021-05-17,metro,0.9
915,Austin,2021-05-24,relative,0.65
916,Austin,2021-05-24,downtown,0.56
917,Austin,2021-05-24,metro,0.86
918,Austin,2021-05-31,relative,0.71
919,Austin,2021-05-31,downtown,0.62
920,Austin,2021-05-31,metro,0.88
921,Austin,2021-06-07,relative,0.65
922,Austin,2021-06-07,downtown,0.6
923,Austin,2021-06-07,metro,0.92
924,Austin,2021-06-14,relative,0.58
925,Austin,2021-06-14,downtown,0.51
926,Austin,2021-06-14,metro,0.88
927,Austin,2021-06-21,relative,0.67
928,Austin,2021-06-21,downtown,0.59
929,Austin,2021-06-21,metro,0.89
930,Austin,2021-06-28,relative,0.68
931,Austin,2021-06-28,downtown,0.59
932,Austin,2021-06-28,metro,0.87
933,Austin,2021-07-05,relative,0.62
934,Austin,2021-07-05,downtown,0.58
935,Austin,2021-07-05,metro,0.94
936,Austin,2021-07-12,relative,0.69
937,Austin,2021-07-12,downtown,0.65
938,Austin,2021-07-12,metro,0.95
939,Austin,2021-07-19,relative,0.6
940,Austin,2021-07-19,downtown,0.54
941,Austin,2021-07-19,metro,0.9
942,Austin,2021-07-26,relative,0.62
943,Austin,2021-07-26,downtown,0.56
944,Austin,2021-07-26,metro,0.89
945,Austin,2021-08-02,relative,0.59
946,Austin,2021-08-02,downtown,0.51
947,Austin,2021-08-02,metro,0.87
948,Austin,2021-08-09,relative,0.66
949,Austin,2021-08-09,downtown,0.6
950,Austin,2021-08-09,metro,0.9
951,Austin,2021-08-16,relative,0.68
952,Austin,2021-08-16,downtown,0.62
953,Austin,2021-08-16,metro,0.9
954,Austin,2021-08-23,relative,0.71
955,Austin,2021-08-23,downtown,0.6
956,Austin,2021-08-23,metro,0.85
957,Austin,2021-08-30,relative,0.75
958,Austin,2021-08-30,downtown,0.6
959,Austin,2021-08-30,metro,0.8
960,Austin,2021-09-06,relative,0.68
961,Austin,2021-09-06,downtown,0.54
962,Austin,2021-09-06,metro,0.8
963,Austin,2021-09-13,relative,0.78
964,Austin,2021-09-13,downtown,0.64
965,Austin,2021-09-13,metro,0.82
966,Austin,2021-09-20,relative,0.75
967,Austin,2021-09-20,downtown,0.59
968,Austin,2021-09-20,metro,0.78
969,Austin,2021-09-27,relative,0.72
970,Austin,2021-09-27,downtown,0.59
971,Austin,2021-09-27,metro,0.82
972,Austin,2021-10-04,relative,0.78
973,Austin,2021-10-04,downtown,0.66
974,Austin,2021-10-04,metro,0.85
975,Austin,2021-10-11,relative,0.72
976,Austin,2021-10-11,downtown,0.6
977,Austin,2021-10-11,metro,0.84
978,Austin,2021-10-18,relative,0.64
979,Austin,2021-10-18,downtown,0.55
980,Austin,2021-10-18,metro,0.86
981,Austin,2021-10-25,relative,0.66
982,Austin,2021-10-25,downtown,0.55
983,Austin,2021-10-25,metro,0.83
984,Austin,2021-11-01,relative,0.69
985,Austin,2021-11-01,downtown,0.57
986,Austin,2021-11-01,metro,0.82
987,Austin,2021-11-08,relative,0.71
988,Austin,2021-11-08,downtown,0.62
989,Austin,2021-11-08,metro,0.88
990,Austin,2021-11-15,relative,0.72
991,Austin,2021-11-15,downtown,0.63
992,Austin,2021-11-15,metro,0.86
993,Austin,2021-11-22,relative,0.59
994,Austin,2021-11-22,downtown,0.48
995,Austin,2021-11-22,metro,0.81
996,Austin,2021-11-29,relative,0.82
997,Austin,2021-11-29,downtown,0.72
998,Austin,2021-11-29,metro,0.87
999,Austin,2021-12-06,relative,0.67
1000,Austin,2021-12-06,downtown,0.59
1001,Austin,2021-12-06,metro,0.88
1002,Austin,2021-12-13,relative,0.6
1003,Austin,2021-12-13,downtown,0.51
1004,Austin,2021-12-13,metro,0.85
1005,Austin,2021-12-20,relative,0.56
1006,Austin,2021-12-20,downtown,0.44
1007,Austin,2021-12-20,metro,0.79
1008,Austin,2021-12-27,relative,0.94
1009,Austin,2021-12-27,downtown,0.78
1010,Austin,2021-12-27,metro,0.83
1011,Austin,2022-01-03,relative,0.5
1012,Austin,2022-01-03,downtown,0.41
1013,Austin,2022-01-03,metro,0.82
1014,Austin,2022-01-10,relative,0.56
1015,Austin,2022-01-10,downtown,0.46
1016,Austin,2022-01-10,metro,0.83
1017,Austin,2022-01-17,relative,0.53
1018,Austin,2022-01-17,downtown,0.42
1019,Austin,2022-01-17,metro,0.79
1020,Austin,2022-01-24,relative,0.63
1021,Austin,2022-01-24,downtown,0.49
1022,Austin,2022-01-24,metro,0.78
1023,Austin,2022-01-31,relative,0.86
1024,Austin,2022-01-31,downtown,0.64
1025,Austin,2022-01-31,metro,0.74
1026,Austin,2022-02-07,relative,0.77
1027,Austin,2022-02-07,downtown,0.65
1028,Austin,2022-02-07,metro,0.84
1029,Austin,2022-02-14,relative,0.66
1030,Austin,2022-02-14,downtown,0.51
1031,Austin,2022-02-14,metro,0.78
1032,Austin,2022-02-21,relative,0.63
1033,Austin,2022-02-21,downtown,0.46
1034,Austin,2022-02-21,metro,0.74
1035,Austin,2022-02-28,downtown,0.5268787752501747
1036,Austin,2022-02-28,metro,0.786947131397109
1037,Austin,2022-02-28,relative,0.6695224548500213
1038,Austin,2022-03-07,downtown,0.4467614114514285
1039,Austin,2022-03-07,metro,0.8128025940701661
1040,Austin,2022-03-07,relative,0.5496554941024971
1041,Austin,2022-03-14,downtown,0.4208842851584441
1042,Austin,2022-03-14,metro,0.6949942304364937
1043,Austin,2022-03-14,relative,0.6055939268648405
1044,Austin,2022-03-21,downtown,0.5212837023792334
1045,Austin,2022-03-21,metro,0.8963756764323438
1046,Austin,2022-03-21,relative,0.5815460147847714
1047,Austin,2022-03-28,downtown,0.4869865374948752
1048,Austin,2022-03-28,metro,0.7257411100422215
1049,Austin,2022-03-28,relative,0.6710196387614636
1050,Austin,2022-04-04,downtown,0.4753599841289436
1051,Austin,2022-04-04,metro,0.7649068976229224
1052,Austin,2022-04-04,relative,0.6214612335255508
1053,Austin,2022-04-11,downtown,0.6071289245009746
1054,Austin,2022-04-11,metro,0.7275077226110451
1055,Austin,2022-04-11,relative,0.8345326181857867
1056,Austin,2022-04-18,downtown,0.5220974518009649
1057,Austin,2022-04-18,metro,0.740195064026411
1058,Austin,2022-04-18,relative,0.7053511664356842
1059,Austin,2022-04-25,downtown,0.5202391853609656
1060,Austin,2022-04-25,metro,0.7464920913148438
1061,Austin,2022-04-25,relative,0.6969118513293762
1062,Austin,2022-05-02,downtown,0.5393541808889304
1063,Austin,2022-05-02,metro,0.8360282050128441
1064,Austin,2022-05-02,relative,0.6451387377303188
1065,Austin,2022-05-09,downtown,0.6151096034702621
1066,Austin,2022-05-09,metro,0.8440204407991041
1067,Austin,2022-05-09,relative,0.7287851972967465
1068,Austin,2022-05-16,downtown,0.5401620032596991
1069,Austin,2022-05-16,metro,0.8298090700860689
1070,Austin,2022-05-16,relative,0.6509473356367059
1071,Austin,2022-05-23,downtown,0.5021096737032883
1072,Austin,2022-05-23,metro,0.8050319250984045
1073,Austin,2022-05-23,relative,0.623713989531424
1074,Austin,2022-05-30,downtown,0.6027051748341372
1075,Austin,2022-05-30,metro,0.8099516122893318
1076,Austin,2022-05-30,relative,0.7441249152286868
1077,Austin,2022-06-06,downtown,0.6046750490349447
1078,Austin,2022-06-06,metro,0.8413379701697892
1079,Austin,2022-06-06,relative,0.7187064776274344
1080,Bakersfield,2020-02-24,downtown,1.11
1081,Bakersfield,2020-02-24,metro,1.09
1082,Bakersfield,2020-02-24,relative,1.03
1083,Bakersfield,2020-03-02,downtown,1.03
1084,Bakersfield,2020-03-02,metro,1.07
1085,Bakersfield,2020-03-02,relative,0.96
1086,Bakersfield,2020-03-09,downtown,1.06
1087,Bakersfield,2020-03-09,metro,1.16
1088,Bakersfield,2020-03-09,relative,0.91
1089,Bakersfield,2020-03-16,downtown,0.98
1090,Bakersfield,2020-03-16,metro,1.15
1091,Bakersfield,2020-03-16,relative,0.85
1092,Bakersfield,2020-03-23,downtown,0.86
1093,Bakersfield,2020-03-23,metro,1.04
1094,Bakersfield,2020-03-23,relative,0.8200000000000001
1095,Bakersfield,2020-03-30,downtown,0.74
1096,Bakersfield,2020-03-30,metro,0.93
1097,Bakersfield,2020-03-30,relative,0.79
1098,Bakersfield,2020-04-06,downtown,0.75
1099,Bakersfield,2020-04-06,metro,0.95
1100,Bakersfield,2020-04-06,relative,0.78
1101,Bakersfield,2020-04-13,downtown,0.8
1102,Bakersfield,2020-04-13,metro,1.04
1103,Bakersfield,2020-04-13,relative,0.76
1104,Bakersfield,2020-04-20,downtown,0.92
1105,Bakersfield,2020-04-20,metro,1.16
1106,Bakersfield,2020-04-20,relative,0.79
1107,Bakersfield,2020-04-27,downtown,0.79
1108,Bakersfield,2020-04-27,metro,1.06
1109,Bakersfield,2020-04-27,relative,0.75
1110,Bakersfield,2020-05-04,downtown,0.79
1111,Bakersfield,2020-05-04,metro,1.04
1112,Bakersfield,2020-05-04,relative,0.76
1113,Bakersfield,2020-05-11,downtown,0.86
1114,Bakersfield,2020-05-11,metro,1.06
1115,Bakersfield,2020-05-11,relative,0.81
1116,Bakersfield,2020-05-18,downtown,0.89
1117,Bakersfield,2020-05-18,metro,1.09
1118,Bakersfield,2020-05-18,relative,0.81
1119,Bakersfield,2020-05-25,downtown,0.86
1120,Bakersfield,2020-05-25,metro,1.05
1121,Bakersfield,2020-05-25,relative,0.81
1122,Bakersfield,2020-06-01,downtown,0.88
1123,Bakersfield,2020-06-01,relative,0.8
1124,Bakersfield,2020-06-01,metro,1.1
1125,Bakersfield,2020-06-08,downtown,1.03
1126,Bakersfield,2020-06-08,relative,0.86
1127,Bakersfield,2020-06-08,metro,1.2
1128,Bakersfield,2020-06-15,downtown,0.94
1129,Bakersfield,2020-06-15,relative,0.8
1130,Bakersfield,2020-06-15,metro,1.18
1131,Bakersfield,2020-06-22,downtown,0.91
1132,Bakersfield,2020-06-22,relative,0.81
1133,Bakersfield,2020-06-22,metro,1.12
1134,Bakersfield,2020-06-29,downtown,0.87
1135,Bakersfield,2020-06-29,relative,0.79
1136,Bakersfield,2020-06-29,metro,1.1
1137,Bakersfield,2020-07-06,downtown,0.89
1138,Bakersfield,2020-07-06,relative,0.8
1139,Bakersfield,2020-07-06,metro,1.12
1140,Bakersfield,2020-07-13,downtown,0.92
1141,Bakersfield,2020-07-13,relative,0.81
1142,Bakersfield,2020-07-13,metro,1.13
1143,Bakersfield,2020-07-20,downtown,0.91
1144,Bakersfield,2020-07-20,relative,0.83
1145,Bakersfield,2020-07-20,metro,1.11
1146,Bakersfield,2020-07-27,downtown,0.85
1147,Bakersfield,2020-07-27,relative,0.79
1148,Bakersfield,2020-07-27,metro,1.08
1149,Bakersfield,2020-08-03,downtown,0.95
1150,Bakersfield,2020-08-03,relative,0.85
1151,Bakersfield,2020-08-03,metro,1.11
1152,Bakersfield,2020-08-10,downtown,0.9
1153,Bakersfield,2020-08-10,relative,0.83
